propertyCode,thumbnail,externalReference,numPhotos,floor,price,priceInfo,propertyType,operation,size,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,distance,description,hasVideo,status,newDevelopment,hasLift,priceByArea,detailedType,suggestedTexts,hasPlan,has3DTour,has360,hasStaging,topNewDevelopment,topPlus,neighborhood,parkingSpace,newDevelopmentFinished,snapshotDate,change,savedAd,notes
34112028,https://img4.idealista.pt/blur/480_360_mq/0/id.pro.pt.image.master/55/e0/1b/281006903.webp,581029,30,,2050.0,"{'price': {'amount': 2050.0, 'currencySuffix': '€/mês'}}",flat,rent,60.0,1,1,rua de São Bento,Lisboa,Misericórdia,Príncipe Real - São Bento,pt,38.7086998,-9.1543843,False,https://www.idealista.pt/imovel/34112028/,,"RESERVAS E PEDIDOS DE INFORMAÇÃO Para obter informações detalhadas e reservar online, clique abaixo do mapa em “Link Adicional”. TERMOS E CONDIÇÕES DE ALOJAMENTO: - Data de Disponibilidade: 06/07/2025 - Duração Mínima de Aluguer: 28 dias - Número Máximo de Hóspedes: 3 - Todas as Despesas Incluídas: Sim, para mais informações visite o site - Adicional:  - Animais de Estimação Não Permitido  - Fumadores Não Permitido DETALHES DA PROPRIEDADE São Bento Classic  - Descrição da Propriedade na Uniplaces: Fuja para o coração de Lisboa em nosso apartamento de 1 quarto lindamente localizado. Com design clássico e comodidades modernas, é a base perfeita para explorar a cultura vibrante e a rica história da cidade. Relaxe no conforto do ar-condicionado após um dia de passeios turísticos ou saia e mergulhe no animado bairro, repleto de restaurantes deliciosos, cafés aconchegantes e lojas locais. Além disso, com fácil acesso ao transporte público, você pode facilmente descobrir tudo o que Lisboa tem a oferecer.  - Localização: Localizado on São Bento em Lisbon com uma variedade de opções de refeições, lojas essenciais e atividades para fazer, com fácil acesso aos transportes públicos. 1 quartos em Apartment com 1 casas de banho. Características  - Wi-Fi  - Televisão por cabo  - Aquecimento central  - Air condicionado  - Elevador  - Toalhas e lençóis  - Forno  - Microondas  - Máquina de lavar roupa  - Máquina de lavar louça SOBRE A UNIPLACES O Seu Local de Confiança para Encontrar Casa Como uma plataforma online pioneira, a Uniplaces liga indivíduos, sejam estudantes, profissionais ou famílias, a uma variedade de alojamentos para arrendamento. O nosso compromisso vai para além das listagens - verificamos cada propriedade para garantir que cumpre os nossos rigorosos critérios de conforto e conveniência. Escolha a Uniplaces para uma jornada de arrendamento suave, fiável e com uma excelente relação qualidade-preço.",False,good,False,True,34.0,{'typology': 'flat'},"{'subtitle': 'Misericórdia, Lisboa', 'title': 'Apartamento na rua de São Bento'}",False,False,False,False,False,False,,,,2025-04-02,{},{},[]
34112027,https://img4.idealista.pt/blur/480_360_mq/0/id.pro.pt.image.master/8f/f0/09/281006928.webp,749545,29,,2050.0,"{'price': {'amount': 2050.0, 'currencySuffix': '€/mês'}}",flat,rent,71.0,2,2,rua de Campolide,Lisboa,Campolide,Nova Campolide,pt,38.7341736,-9.1634398,False,https://www.idealista.pt/imovel/34112027/,,"RESERVAS E PEDIDOS DE INFORMAÇÃO Para obter informações detalhadas e reservar online, clique abaixo do mapa em “Link Adicional”. TERMOS E CONDIÇÕES DE ALOJAMENTO: - Data de Disponibilidade: 01/05/2025 - Duração Mínima de Aluguer: 30 dias - Número Máximo de Hóspedes: 4 - Todas as Despesas Incluídas: Sim, para mais informações visite o site - Adicional:  - Animais de Estimação Não Permitido  - Fumadores Não Permitido DETALHES DA PROPRIEDADE Apartamento com 2 quartos  - Localização: Localizado on Campolide em Lisbon com uma variedade de opções de refeições, lojas essenciais e atividades para fazer, com fácil acesso aos transportes públicos. 2 quartos em Apartment com 2 casas de banho. Características  - Air condicionado  - Wi-Fi  - Elevador  - Toalhas e lençóis  - Forno  - Microondas  - Máquina de lavar roupa SOBRE A UNIPLACES O Seu Local de Confiança para Encontrar Casa Como uma plataforma online pioneira, a Uniplaces liga indivíduos, sejam estudantes, profissionais ou famílias, a uma variedade de alojamentos para arrendamento. O nosso compromisso vai para além das listagens - verificamos cada propriedade para garantir que cumpre os nossos rigorosos critérios de conforto e conveniência. Escolha a Uniplaces para uma jornada de arrendamento suave, fiável e com uma excelente relação qualidade-preço.",False,good,False,True,29.0,{'typology': 'flat'},"{'subtitle': 'Campolide, Lisboa', 'title': 'Apartamento na rua de Campolide'}",False,False,False,False,False,False,,,,2025-04-02,{},{},[]
34112007,https://img4.idealista.pt/blur/480_360_mq/0/id.pro.pt.image.master/b4/6b/b1/281006898.webp,190365,26,,2050.0,"{'price': {'amount': 2050.0, 'currencySuffix': '€/mês'}}",flat,rent,50.0,1,1,rua dos Correeiros,Lisboa,Santa Maria Maior,Baixa,pt,38.7135165,-9.1364089,False,https://www.idealista.pt/imovel/34112007/,,"RESERVAS E PEDIDOS DE INFORMAÇÃO Para obter informações detalhadas e reservar online, clique abaixo do mapa em “Link Adicional”. TERMOS E CONDIÇÕES DE ALOJAMENTO: - Data de Disponibilidade: 02/06/2025 - Duração Mínima de Aluguer: 27 dias - Número Máximo de Hóspedes: 4 - Todas as Despesas Incluídas: Sim, para mais informações visite o site - Adicional:  - Animais de Estimação Não Permitido  - Fumadores Não Permitido DETALHES DA PROPRIEDADE Apartamento com 1 quarto  - Descrição da Propriedade na Uniplaces: Procurando um imóvel para ficar em Lisboa pelo período de tempo que você passará aqui Não procure mais, esta pode ser sua melhor opção. Situada na Baixa, esta acomodação também está situada em várias conexões de transporte e áreas comerciais, e você estará perto de tudo o que é necessário para ter uma estadia maravilhosa. O apartamento possui um quarto aconchegante e bem preparado, uma sala de estar, uma cozinha equipada pronta com boas comodidades para suas necessidades básicas de cozinha e um banheiro. Vá em frente!  - Localização: Localizado on Downtown em Lisbon com uma variedade de opções de refeições, lojas essenciais e atividades para fazer, com fácil acesso aos transportes públicos. 1 quartos em Apartment com 1 casas de banho. Características  - Wi-Fi  - Televisão por cabo  - Toalhas e lençóis  - Microondas SOBRE A UNIPLACES O Seu Local de Confiança para Encontrar Casa Como uma plataforma online pioneira, a Uniplaces liga indivíduos, sejam estudantes, profissionais ou famílias, a uma variedade de alojamentos para arrendamento. O nosso compromisso vai para além das listagens - verificamos cada propriedade para garantir que cumpre os nossos rigorosos critérios de conforto e conveniência. Escolha a Uniplaces para uma jornada de arrendamento suave, fiável e com uma excelente relação qualidade-preço.",False,good,False,False,41.0,{'typology': 'flat'},"{'subtitle': 'Santa Maria Maior, Lisboa', 'title': 'Apartamento na rua dos Correeiros'}",False,False,False,False,False,False,,,,2025-04-02,{},{},[]
34112006,https://img4.idealista.pt/blur/480_360_mq/0/id.pro.pt.image.master/8d/1c/5e/281006835.webp,293542,30,,2050.0,"{'price': {'amount': 2050.0, 'currencySuffix': '€/mês'}}",flat,rent,65.0,2,1,rua da Bombarda,Lisboa,Arroios,Anjos,pt,38.7193621,-9.1359831,False,https://www.idealista.pt/imovel/34112006/,,"RESERVAS E PEDIDOS DE INFORMAÇÃO Para obter informações detalhadas e reservar online, clique abaixo do mapa em “Link Adicional”. TERMOS E CONDIÇÕES DE ALOJAMENTO: - Data de Disponibilidade: 05/05/2025 - Duração Mínima de Aluguer: 27 dias - Número Máximo de Hóspedes: 5 - Todas as Despesas Incluídas: Sim, para mais informações visite o site - Adicional:  - Animais de Estimação Não Permitido  - Fumadores Não Permitido DETALHES DA PROPRIEDADE Bombarda 21 City Stay  - Descrição da Propriedade na Uniplaces: Este apartamento charmoso e conveniente está localizado em um prédio renovado, em um dos bairros mais modernos de Lisboa. Abençoado pela luz do sol, o apartamento oferece uma vista incrível da cidade. Tem dois quartos com cama queen-size e cama de casal, um banheiro com chuveiro, sala de estar e cozinha totalmente equipada com máquina de lavar roupa e lava-louças. O trabalho de construção está em andamento na fachada do prédio.  - Localização: Localizado on Intendente em Lisbon com uma variedade de opções de refeições, lojas essenciais e atividades para fazer, com fácil acesso aos transportes públicos. 2 quartos em Apartment com 1 casas de banho. Características  - Wi-Fi  - Televisão por cabo  - Aquecimento central  - Toalhas e lençóis  - Forno  - Microondas  - Máquina de lavar roupa  - Máquina de lavar louça SOBRE A UNIPLACES O Seu Local de Confiança para Encontrar Casa Como uma plataforma online pioneira, a Uniplaces liga indivíduos, sejam estudantes, profissionais ou famílias, a uma variedade de alojamentos para arrendamento. O nosso compromisso vai para além das listagens - verificamos cada propriedade para garantir que cumpre os nossos rigorosos critérios de conforto e conveniência. Escolha a Uniplaces para uma jornada de arrendamento suave, fiável e com uma excelente relação qualidade-preço.",False,good,False,False,32.0,{'typology': 'flat'},"{'subtitle': 'Arroios, Lisboa', 'title': 'Apartamento na rua da Bombarda'}",False,False,False,False,False,False,,,,2025-04-02,{},{},[]
34112026,https://img4.idealista.pt/blur/480_360_mq/0/id.pro.pt.image.master/fe/0e/96/281006799.webp,668584,20,,2000.0,"{'price': {'amount': 2000.0, 'currencySuffix': '€/mês'}}",flat,rent,82.0,3,2,rua Capitão José Soares da Encarnação,Lisboa,São Vicente,Santa Engrácia,pt,38.7219274,-9.1227032,False,https://www.idealista.pt/imovel/34112026/,,"RESERVAS E PEDIDOS DE INFORMAÇÃO Para obter informações detalhadas e reservar online, clique abaixo do mapa em “Link Adicional”. TERMOS E CONDIÇÕES DE ALOJAMENTO: - Data de Disponibilidade: 02/06/2025 - Duração Mínima de Aluguer: 28 dias - Número Máximo de Hóspedes: 6 - Todas as Despesas Incluídas: Sim, para mais informações visite o site - Adicional:  - Animais de Estimação Não Permitido  - Fumadores Não Permitido DETALHES DA PROPRIEDADE Apartamento com 3 quartos, com área exterior  - Localização: Localizado on Santa Apolónia em Lisbon com uma variedade de opções de refeições, lojas essenciais e atividades para fazer, com fácil acesso aos transportes públicos. 3 quartos em Apartment com 2 casas de banho. Características  - Televisão por cabo  - Aquecimento central  - Zona exterior  - Wi-Fi  - Toalhas e lençóis  - Microondas  - Máquina de lavar roupa SOBRE A UNIPLACES O Seu Local de Confiança para Encontrar Casa Como uma plataforma online pioneira, a Uniplaces liga indivíduos, sejam estudantes, profissionais ou famílias, a uma variedade de alojamentos para arrendamento. O nosso compromisso vai para além das listagens - verificamos cada propriedade para garantir que cumpre os nossos rigorosos critérios de conforto e conveniência. Escolha a Uniplaces para uma jornada de arrendamento suave, fiável e com uma excelente relação qualidade-preço.",False,good,False,False,24.0,{'typology': 'flat'},"{'subtitle': 'São Vicente, Lisboa', 'title': 'Apartamento na rua Capitão José Soares da Encarnação'}",False,False,False,False,False,False,,,,2025-04-02,{},{},[]
34111986,https://img4.idealista.pt/blur/480_360_mq/0/id.pro.pt.image.master/a9/2c/5b/281006690.webp,64010,10,,2000.0,"{'price': {'amount': 2000.0, 'currencySuffix': '€/mês'}}",flat,rent,35.0,1,1,praça Alvalade,Lisboa,Alvalade,São João de Brito,pt,38.7515767,-9.1430121,False,https://www.idealista.pt/imovel/34111986/,,"RESERVAS E PEDIDOS DE INFORMAÇÃO Para obter informações detalhadas e reservar online, clique abaixo do mapa em “Link Adicional”. TERMOS E CONDIÇÕES DE ALOJAMENTO: - Data de Disponibilidade: 23/06/2025 - Duração Mínima de Aluguer: 27 dias - Número Máximo de Hóspedes: 3 - Todas as Despesas Incluídas: Sim, para mais informações visite o site - Adicional:  - Animais de Estimação Não Permitido  - Fumadores Não Permitido DETALHES DA PROPRIEDADE Apartamento com 1 quarto na Avenida de Roma  - Descrição da Propriedade na Uniplaces: Olá! Nós sabemos que você está cansado de procurar lugares para ficar, mas antes de chamá-lo um dia, basta demorar alguns minutos para ler isso. Vou explicar o porquê. Com tantas opções, às vezes, procurar o lugar certo pode ser um trabalho árduo. Por outro lado, é o que o leva aqui e não queremos que você perca uma ótima oportunidade. Este apartamento no centro de Lisboa é um ótimo achado. Além do conforto, clima de boas-vindas e aparência elegante, a localização do apartamento é o que garantirá uma estadia agradável e bem providenciada. Então, você vê, a proximidade de lojas, restaurantes, supermercados e diferentes ligações de transporte - sendo a estação de metrô Areeiro - realmente se lança quando se trata de combinar conforto e localização. Tenha em mente que você estará perto de vários sites educacionais, como o Instituto Superior Técnico de Lisboa e o Instituto Superior de Contabilidade e Administração de Lisboa. Em suma, se o que você procura é alojamento em Lisboa, não há necessidade de continuar a procurar, você a encontrou! A sua nova base é composta por um quarto luminoso, uma sala de estar, uma cozinha e um banheiro. Porque esperar Vá em frente!  - Localização: Localizado on Alvalade em Lisbon com uma variedade de opções de refeições, lojas essenciais e atividades para fazer, com fácil acesso aos transportes públicos. 1 quartos em Apartment com 1 casas de banho. Características  - Wi-Fi  - Televisão por cabo  - Toalhas e lençóis  - Microondas  - Máquina de lavar roupa SOBRE A UNIPLACES O Seu Local de Confiança para Encontrar Casa Como uma plataforma online pioneira, a Uniplaces liga indivíduos, sejam estudantes, profissionais ou famílias, a uma variedade de alojamentos para arrendamento. O nosso compromisso vai para além das listagens - verificamos cada propriedade para garantir que cumpre os nossos rigorosos critérios de conforto e conveniência. Escolha a Uniplaces para uma jornada de arrendamento suave, fiável e com uma excelente relação qualidade-preço.",False,good,False,False,57.0,{'typology': 'flat'},"{'subtitle': 'Alvalade, Lisboa', 'title': 'Apartamento na praça Alvalade'}",False,False,False,False,False,False,,,,2025-04-02,{},{},[]
34112005,https://img4.idealista.pt/blur/480_360_mq/0/id.pro.pt.image.master/a8/f4/92/281006500.webp,668578,19,,2000.0,"{'price': {'amount': 2000.0, 'currencySuffix': '€/mês'}}",flat,rent,38.0,1,1,beco do Penabuquel,Lisboa,Santa Maria Maior,Alfama,pt,38.7124468,-9.1287483,False,https://www.idealista.pt/imovel/34112005/,,"RESERVAS E PEDIDOS DE INFORMAÇÃO Para obter informações detalhadas e reservar online, clique abaixo do mapa em “Link Adicional”. TERMOS E CONDIÇÕES DE ALOJAMENTO: - Data de Disponibilidade: 24/05/2025 - Duração Mínima de Aluguer: 28 dias - Número Máximo de Hóspedes: 2 - Todas as Despesas Incluídas: Não, para mais informações visite o site - Adicional:  - Animais de Estimação Não Permitido  - Fumadores Não Permitido DETALHES DA PROPRIEDADE Apartamento com 1 quarto  - Localização: Localizado on Alfama em Lisbon com uma variedade de opções de refeições, lojas essenciais e atividades para fazer, com fácil acesso aos transportes públicos. 1 quartos em Apartment com 1 casas de banho. Características  - Air condicionado  - Televisão por cabo  - Aquecimento central  - Wi-Fi  - Toalhas e lençóis  - Forno  - Microondas  - Máquina de lavar roupa SOBRE A UNIPLACES O Seu Local de Confiança para Encontrar Casa Como uma plataforma online pioneira, a Uniplaces liga indivíduos, sejam estudantes, profissionais ou famílias, a uma variedade de alojamentos para arrendamento. O nosso compromisso vai para além das listagens - verificamos cada propriedade para garantir que cumpre os nossos rigorosos critérios de conforto e conveniência. Escolha a Uniplaces para uma jornada de arrendamento suave, fiável e com uma excelente relação qualidade-preço.",False,good,False,False,53.0,{'typology': 'flat'},"{'subtitle': 'Santa Maria Maior, Lisboa', 'title': 'Apartamento no beco do Penabuquel'}",False,False,False,False,False,False,,,,2025-04-02,{},{},[]
34112040,https://img4.idealista.pt/blur/480_360_mq/0/id.pro.pt.image.master/98/96/82/281006411.webp,521612,30,,2000.0,"{'price': {'amount': 2000.0, 'currencySuffix': '€/mês'}}",flat,rent,50.0,1,1,rua Silva Carvalho,Lisboa,Campo de Ourique,Amoreiras,pt,38.721511,-9.1627192,False,https://www.idealista.pt/imovel/34112040/,,"RESERVAS E PEDIDOS DE INFORMAÇÃO Para obter informações detalhadas e reservar online, clique abaixo do mapa em “Link Adicional”. TERMOS E CONDIÇÕES DE ALOJAMENTO: - Data de Disponibilidade: 16/05/2025 - Duração Mínima de Aluguer: 90 dias - Número Máximo de Hóspedes: 3 - Todas as Despesas Incluídas: Sim, para mais informações visite o site - Adicional:  - Animais de Estimação Não Permitido  - Fumadores Não Permitido DETALHES DA PROPRIEDADE Campo de Ourique Deluxe Mid-Term Stays I  - Descrição da Propriedade na Uniplaces: Apartamento moderno e aconchegante de um quarto com pátio ao ar livre, totalmente equipado com todas as comodidades necessárias para uma estadia de médio/longo prazo. Localizado em Campo de Ourique, uma das áreas mais centrais e tradicionais de Lisboa, entre o Jardim da Estrela e a badalada área do Príncipe Real, está rodeado por lojas, supermercados, restaurantes, cafés e áreas verdes. O apartamento está localizado a apenas 5 minutos da estação de metrô Rato, tornando-o um excelente local para se locomover. Obras a decorrer no edifício, sem data prevista de término.  - Localização: Localizado on Amoreiras em Lisbon com uma variedade de opções de refeições, lojas essenciais e atividades para fazer, com fácil acesso aos transportes públicos. 1 quartos em Apartment com 1 casas de banho. Características  - Wi-Fi  - Televisão por cabo  - Aquecimento central  - Air condicionado  - Zona exterior  - Toalhas e lençóis  - Forno  - Microondas  - Máquina de lavar roupa  - Máquina de lavar louça SOBRE A UNIPLACES O Seu Local de Confiança para Encontrar Casa Como uma plataforma online pioneira, a Uniplaces liga indivíduos, sejam estudantes, profissionais ou famílias, a uma variedade de alojamentos para arrendamento. O nosso compromisso vai para além das listagens - verificamos cada propriedade para garantir que cumpre os nossos rigorosos critérios de conforto e conveniência. Escolha a Uniplaces para uma jornada de arrendamento suave, fiável e com uma excelente relação qualidade-preço.",False,good,False,False,40.0,{'typology': 'flat'},"{'subtitle': 'Campo de Ourique, Lisboa', 'title': 'Apartamento na rua Silva Carvalho'}",False,False,False,False,False,False,,,,2025-04-02,{},{},[]
34112013,https://img4.idealista.pt/blur/480_360_mq/0/id.pro.pt.image.master/97/aa/55/281006353.webp,668573,12,,2000.0,"{'price': {'amount': 2000.0, 'currencySuffix': '€/mês'}}",flat,rent,45.0,1,1,beco do Loureiro,Lisboa,Santa Maria Maior,Alfama,pt,38.7131503,-9.1297367,False,https://www.idealista.pt/imovel/34112013/,,"RESERVAS E PEDIDOS DE INFORMAÇÃO Para obter informações detalhadas e reservar online, clique abaixo do mapa em “Link Adicional”. TERMOS E CONDIÇÕES DE ALOJAMENTO: - Data de Disponibilidade: 26/05/2025 - Duração Mínima de Aluguer: 28 dias - Número Máximo de Hóspedes: 2 - Todas as Despesas Incluídas: Não, para mais informações visite o site - Adicional:  - Animais de Estimação Não Permitido  - Fumadores Não Permitido DETALHES DA PROPRIEDADE Apartamento com 1 quarto  - Localização: Localizado on Alfama em Lisbon com uma variedade de opções de refeições, lojas essenciais e atividades para fazer, com fácil acesso aos transportes públicos. 1 quartos em Apartment com 1 casas de banho. Características  - Wi-Fi  - Televisão por cabo  - Aquecimento central  - Zona exterior  - Toalhas e lençóis  - Forno  - Máquina de lavar roupa SOBRE A UNIPLACES O Seu Local de Confiança para Encontrar Casa Como uma plataforma online pioneira, a Uniplaces liga indivíduos, sejam estudantes, profissionais ou famílias, a uma variedade de alojamentos para arrendamento. O nosso compromisso vai para além das listagens - verificamos cada propriedade para garantir que cumpre os nossos rigorosos critérios de conforto e conveniência. Escolha a Uniplaces para uma jornada de arrendamento suave, fiável e com uma excelente relação qualidade-preço.",False,good,False,False,44.0,{'typology': 'flat'},"{'subtitle': 'Santa Maria Maior, Lisboa', 'title': 'Apartamento no beco do Loureiro'}",False,False,False,False,False,False,,,,2025-04-02,{},{},[]
34112011,https://img4.idealista.pt/blur/480_360_mq/0/id.pro.pt.image.master/ce/b7/fd/281006350.webp,668593,13,,2000.0,"{'price': {'amount': 2000.0, 'currencySuffix': '€/mês'}}",flat,rent,35.0,1,2,rua da Rosa,Lisboa,Misericórdia,Bairro Alto,pt,38.7122525,-9.144022,False,https://www.idealista.pt/imovel/34112011/,,"RESERVAS E PEDIDOS DE INFORMAÇÃO Para obter informações detalhadas e reservar online, clique abaixo do mapa em “Link Adicional”. TERMOS E CONDIÇÕES DE ALOJAMENTO: - Data de Disponibilidade: 13/05/2025 - Duração Mínima de Aluguer: 28 dias - Número Máximo de Hóspedes: 2 - Todas as Despesas Incluídas: Não, para mais informações visite o site - Adicional:  - Animais de Estimação Não Permitido  - Fumadores Não Permitido DETALHES DA PROPRIEDADE Apartamento com 1 quarto, com área exterior  - Localização: Localizado on Bairro Alto em Lisbon com uma variedade de opções de refeições, lojas essenciais e atividades para fazer, com fácil acesso aos transportes públicos. 1 quartos em Apartment com 2 casas de banho. Características  - Air condicionado  - Televisão por cabo  - Aquecimento central  - Zona exterior  - Wi-Fi  - Toalhas e lençóis  - Forno  - Microondas  - Máquina de lavar roupa SOBRE A UNIPLACES O Seu Local de Confiança para Encontrar Casa Como uma plataforma online pioneira, a Uniplaces liga indivíduos, sejam estudantes, profissionais ou famílias, a uma variedade de alojamentos para arrendamento. O nosso compromisso vai para além das listagens - verificamos cada propriedade para garantir que cumpre os nossos rigorosos critérios de conforto e conveniência. Escolha a Uniplaces para uma jornada de arrendamento suave, fiável e com uma excelente relação qualidade-preço.",False,good,False,False,57.0,{'typology': 'flat'},"{'subtitle': 'Misericórdia, Lisboa', 'title': 'Apartamento na rua da Rosa'}",False,False,False,False,False,False,,,,2025-04-02,{},{},[]
34112004,https://img4.idealista.pt/blur/480_360_mq/0/id.pro.pt.image.master/02/e6/40/281006056.webp,668576,23,,2000.0,"{'price': {'amount': 2000.0, 'currencySuffix': '€/mês'}}",flat,rent,44.0,2,1,rua da Silva,Lisboa,Misericórdia,Cais do Sodré - Santos,pt,38.7093176,-9.1505577,False,https://www.idealista.pt/imovel/34112004/,,"RESERVAS E PEDIDOS DE INFORMAÇÃO Para obter informações detalhadas e reservar online, clique abaixo do mapa em “Link Adicional”. TERMOS E CONDIÇÕES DE ALOJAMENTO: - Data de Disponibilidade: 02/05/2025 - Duração Mínima de Aluguer: 28 dias - Número Máximo de Hóspedes: 3 - Todas as Despesas Incluídas: Não, para mais informações visite o site - Adicional:  - Animais de Estimação Não Permitido  - Fumadores Não Permitido DETALHES DA PROPRIEDADE Apartamento com 2 quartos  - Localização: Localizado on Santos em Lisbon com uma variedade de opções de refeições, lojas essenciais e atividades para fazer, com fácil acesso aos transportes públicos. 2 quartos em Apartment com 1 casas de banho. Características  - Televisão por cabo  - Aquecimento central  - Wi-Fi  - Toalhas e lençóis  - Forno  - Microondas  - Máquina de lavar roupa  - Máquina de lavar louça SOBRE A UNIPLACES O Seu Local de Confiança para Encontrar Casa Como uma plataforma online pioneira, a Uniplaces liga indivíduos, sejam estudantes, profissionais ou famílias, a uma variedade de alojamentos para arrendamento. O nosso compromisso vai para além das listagens - verificamos cada propriedade para garantir que cumpre os nossos rigorosos critérios de conforto e conveniência. Escolha a Uniplaces para uma jornada de arrendamento suave, fiável e com uma excelente relação qualidade-preço.",False,good,False,False,45.0,{'typology': 'flat'},"{'subtitle': 'Misericórdia, Lisboa', 'title': 'Apartamento na rua da Silva'}",False,False,False,False,False,False,,,,2025-04-02,{},{},[]
34112030,https://img4.idealista.pt/blur/480_360_mq/0/id.pro.pt.image.master/80/11/a5/281006283.webp,668589,16,,2000.0,"{'price': {'amount': 2000.0, 'currencySuffix': '€/mês'}}",flat,rent,37.0,1,1,rua Marcos Portugal,Lisboa,Santo António,Príncipe Real,pt,38.7142447,-9.1524961,False,https://www.idealista.pt/imovel/34112030/,,"RESERVAS E PEDIDOS DE INFORMAÇÃO Para obter informações detalhadas e reservar online, clique abaixo do mapa em “Link Adicional”. TERMOS E CONDIÇÕES DE ALOJAMENTO: - Data de Disponibilidade: 10/05/2025 - Duração Mínima de Aluguer: 28 dias - Número Máximo de Hóspedes: 2 - Todas as Despesas Incluídas: Sim, para mais informações visite o site - Adicional:  - Animais de Estimação Não Permitido  - Fumadores Não Permitido DETALHES DA PROPRIEDADE Apartamento com 1 quarto, com área exterior  - Localização: Localizado on Principe Real em Lisbon com uma variedade de opções de refeições, lojas essenciais e atividades para fazer, com fácil acesso aos transportes públicos. 1 quartos em Apartment com 1 casas de banho. Características  - Televisão por cabo  - Aquecimento central  - Zona exterior  - Wi-Fi  - Toalhas e lençóis  - Forno  - Máquina de lavar roupa SOBRE A UNIPLACES O Seu Local de Confiança para Encontrar Casa Como uma plataforma online pioneira, a Uniplaces liga indivíduos, sejam estudantes, profissionais ou famílias, a uma variedade de alojamentos para arrendamento. O nosso compromisso vai para além das listagens - verificamos cada propriedade para garantir que cumpre os nossos rigorosos critérios de conforto e conveniência. Escolha a Uniplaces para uma jornada de arrendamento suave, fiável e com uma excelente relação qualidade-preço.",False,good,False,False,54.0,{'typology': 'flat'},"{'subtitle': 'Santo António, Lisboa', 'title': 'Apartamento na rua Marcos Portugal'}",False,False,False,False,False,False,,,,2025-04-02,{},{},[]
34111978,https://img4.idealista.pt/blur/480_360_mq/0/id.pro.pt.image.master/ce/4c/27/281005974.webp,744777,24,,2000.0,"{'price': {'amount': 2000.0, 'currencySuffix': '€/mês'}}",flat,rent,98.0,2,1,rua Morais Soares,Lisboa,Penha de França,Centro,pt,38.7315796,-9.1272983,False,https://www.idealista.pt/imovel/34111978/,,"RESERVAS E PEDIDOS DE INFORMAÇÃO Para obter informações detalhadas e reservar online, clique abaixo do mapa em “Link Adicional”. TERMOS E CONDIÇÕES DE ALOJAMENTO: - Data de Disponibilidade: 28/07/2025 - Duração Mínima de Aluguer: 30 dias - Número Máximo de Hóspedes: 4 - Todas as Despesas Incluídas: Não, para mais informações visite o site - Adicional:  - Animais de Estimação Não Permitido  - Fumadores Não Permitido DETALHES DA PROPRIEDADE Apartamento com 2 quartos  - Localização: Localizado on Penha de França em Lisbon com uma variedade de opções de refeições, lojas essenciais e atividades para fazer, com fácil acesso aos transportes públicos. 2 quartos em Apartment com 1 casas de banho. Características  - Wi-Fi  - Televisão por cabo  - Air condicionado  - Elevador  - Toalhas e lençóis  - Forno  - Microondas  - Máquina de lavar roupa SOBRE A UNIPLACES O Seu Local de Confiança para Encontrar Casa Como uma plataforma online pioneira, a Uniplaces liga indivíduos, sejam estudantes, profissionais ou famílias, a uma variedade de alojamentos para arrendamento. O nosso compromisso vai para além das listagens - verificamos cada propriedade para garantir que cumpre os nossos rigorosos critérios de conforto e conveniência. Escolha a Uniplaces para uma jornada de arrendamento suave, fiável e com uma excelente relação qualidade-preço.",False,good,False,True,20.0,{'typology': 'flat'},"{'subtitle': 'Penha de França, Lisboa', 'title': 'Apartamento na rua Morais Soares'}",False,False,False,False,False,False,,,,2025-04-02,{},{},[]
