propertyCode,thumbnail,numPhotos,floor,price,priceInfo,propertyType,operation,size,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,detailedType,suggestedTexts,hasPlan,has3DTour,has360,hasStaging,topNewDevelopment,topPlus,externalReference,parkingSpace,neighborhood
33979556,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/84/1a/b6/275021282.webp,17,5,3000.0,"{'price': {'amount': 3000.0, 'currencySuffix': '€/mês'}}",flat,rent,111.0,2,2,"rua Madre Teresa de Calcutá, 1 -C",Lisboa,Marvila,,pt,38.7445098,-9.1004997,True,https://www.idealista.pt/imovel/33979556/,"Apartamento T2, inserido no moderno empreendimento Prata Riverside Village. Arrenda-se completamente equipado. Dispõe de dois lugares de estacionamento, um deles com carregamento para carro elétrico, e uma arrecadação. A cozinha encontra-se equipada com eletrodomésticos da marca SMEG. O Prata Riverside Village é um novo bairro de Lisboa, em Marvila, próximo do Parque das Nações e que está em desenvolvimento. Arquitetura contemporânea, modernidade, e a proximidade ao Rio Tejo, são características que o tornam único. Para mais informações, não hesite em contactar.",False,good,False,True,27.0,{'typology': 'flat'},"{'subtitle': 'Marvila, Lisboa', 'title': 'Apartamento na rua Madre Teresa de Calcutá, 1 -c'}",True,False,False,False,False,False,,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",
33979602,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/da/4e/27/275020799.webp,29,2,3000.0,"{'price': {'amount': 3000.0, 'currencySuffix': '€/mês'}}",flat,rent,180.0,2,2,"travessa Costa, N.12, 2º D",Lisboa,Estrela,Doca de Alcântara,pt,38.7071141,-9.1710072,False,https://www.idealista.pt/imovel/33979602/,"A Casa Ideal para Quem Procura Qualidade de Vida no Coração de Lisboa Imagine-se a acordar num espaço onde sofisticação, conforto e luz natural se encontram. Localizado entre a histórica Estrela e a vibrante Alcântara, este exclusivo apartamento T2 foi pensado para oferecer um estilo de vida único, combinando design contemporâneo, funcionalidade e uma envolvência urbana sofisticada. Com um terraço privativo de 76 m² e lugar de garagem, esta fração distingue-se pela perfeita harmonia entre espaço interior e exterior, proporcionando privacidade, conforto e bem-estar um verdadeiro luxo no coração da cidade. Características do Imóvel:  Tipologia: T2  Área Útil: 86 m²  Terraço amplo de 76 m², perfeito para momentos de lazer e entretenimento ao ar livre  Sala espaçosa e luminosa, com grandes janelas que potenciam a luz natural  Uma suíte + um quarto com armários embutidos  Armários embutidos no corredor, maximizando o espaço de arrumação  Dois WC's completos, sofisticados e funcionais  Cozinha moderna totalmente equipada com eletrodomésticos topo de gama AEG  Acabamentos premium, incluindo madeira natural e silestone  Isolamento térmico e acústico, garantindo um ambiente tranquilo e confortável  Ar condicionado, para conforto térmico em todas as estações  Lugar de garagem privativo, um privilégio raro em Lisboa  Videoporteiro e controlo de acessos, para maior segurança  Infraestrutura para internet de alta velocidade e fibra ótica, ideal para trabalho remoto Localização Privilegiada Situado na Travessa da Costa, este apartamento coloca-o no epicentro da vida lisboeta, próximo de alguns dos locais mais emblemáticos da cidade:  LxFactory - Centro criativo e gastronómico de referência  Docas de Santo Amaro - Restaurantes e esplanadas à beira-rio  Basílica e Jardim da Estrela Um dos espaços verdes mais encantadores de Lisboa  Tapada das Necessidades - Um refúgio perfeito para caminhadas e lazer ao ar livre  Santos e Lapa - Bairros históricos repletos de charme, cafés e restaurantes sofisticados  Transportes à porta - Autocarros, elétricos, duas linhas de comboio e proximidade da futura linha do metro O Apartamento Perfeito para Quem Valoriza Espaço, Conforto e Exclusividade! Este T2 com terraço e garagem é a escolha ideal para quem procura uma casa moderna, espaçosa e bem localizada em Lisboa.  Disponível para entrada imediata  Agende já a sua visita e venha descobrir o seu novo lar!",True,good,False,True,17.0,{'typology': 'flat'},"{'subtitle': 'Estrela, Lisboa', 'title': 'Apartamento na travessa Costa, N.12, 2º d'}",False,False,False,False,False,False,24011-03,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",
33979543,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/11/f2/24/275017781.webp,24,8,1900.0,"{'price': {'amount': 1900.0, 'currencySuffix': '€/mês'}}",flat,rent,150.0,3,2,rua Martin Luther King,Lisboa,Santa Clara,,pt,38.7825932,-9.1519233,False,https://www.idealista.pt/imovel/33979543/,"Apartamento T3, totalmente mobilado e equipado, em edifício com vários elevadores com localização privilegiada na Alta de Lisboa, na Colina de São Gonçalo. Constituído por cozinha totalmente equipada, sala ampla e luminosa, três quartos com roupeiros (um dos quais em suite), dois wc, duas varandas (com vistas desafogadas) e dois lugares de estacionamento. Com todo o tipo de comércio, serviços, instituições e transportes públicos em redor, tais como supermercados, restaurantes, farmácia, correios, jardins, escolas, colégios, entre muitos outros pontos de interesse.",True,good,False,True,13.0,{'typology': 'flat'},"{'subtitle': 'Santa Clara, Lisboa', 'title': 'Apartamento na rua Martin Luther King'}",False,False,False,False,False,False,LIL024c-2025,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",
33979304,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/5d/99/30/275010013.webp,20,2,4000.0,"{'price': {'amount': 4000.0, 'currencySuffix': '€/mês'}}",flat,rent,200.0,4,2,"rua da Emenda, 69",Lisboa,Misericórdia,Chiado - Pç. de Camões,pt,38.7097913,-9.1445731,True,https://www.idealista.pt/imovel/33979304/,"Para arrendar | 4 quartos | 200 m² | Traça antiga - Séc XVIII - Chiado  Com traça antiga e muito cachet, e muito especial, faz parte de 1 prédio icónico do Séc XVIII localizado numa das mais prestigiadas ruas deste bairro.  Composto por: Uma ampla sala de estar com bastante luz natural, uma cozinha totalmente equipada, 4 quartos e 2 casas de banho de apoio aos 4 quartos.  Arrendado sem mobília, e fica no 2º andar sem elevador. Prédio: prédio icónico do Séc XVIII  Sem elevador Poderá facilmente arrendar no parque de estacionamento do Largo Camões uma avença mensal/anual, que fica a 3 min a pé do apt. Localização: No Chiado pode encontrar uma enorme diversidade de prestigiados restaurantes, fantásticos bares, teatros, lojas e uma vista deslumbrante sobre o estuário do rio Tejo. Perto desta fabulosa área pode encontrar a luxuosa Avenida da Liberdade, que possuí as lojas internacionais mais exclusivas e os melhores hotéis da cidade. O Chiado é uma das zonas mais procuradas por turistas e investidores, com a vantagem de ter fácil acesso à rede de transportes públicos. As Infos não são vinculativas e não dispensam a consulta dos respectivos documentos ou atualizações junto do consultor responsável da agência Imobiliária Cluttons Portugal.  Categoria Energética: D  ref: APT1950HE. arr.",False,good,False,False,20.0,{'typology': 'flat'},"{'subtitle': 'Misericórdia, Lisboa', 'title': 'Apartamento na rua da Emenda, 69'}",True,False,False,False,False,False,APT1950HE.arr,,
33979445,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/55/b2/f8/275014432.webp,11,12,1550.0,"{'price': {'amount': 1550.0, 'currencySuffix': '€/mês'}}",flat,rent,63.0,1,1,avenida Conselheiro Fernando de Sousa,Lisboa,Campolide,Centro,pt,38.7282914,-9.1609291,False,https://www.idealista.pt/imovel/33979445/,"MOBILADO - Apartamento T1 (2 assoalhadas) para Arrendamento em Lisboa (Campolide / Amoreiras), totalmente MOBILADO e EQUIPADO, situado no 12º Piso e dispondo de excelente vista panorâmica (vista Rio Tejo). Imóvel constituído por Hall de Entrada (3m2) com Despensa, Sala de Estar (25m2) com Varanda (vista panorâmica), Cozinha Equipada, 2º Hall com Despensa, Quarto (13.5m2) com Roupeiro e WC (3.5m2). Possui ainda Vidros Duplos.  * Categoria Energética: B-  ** Ref: 3509.",True,good,False,True,25.0,{'typology': 'flat'},"{'subtitle': 'Campolide, Lisboa', 'title': 'Apartamento na avenida Conselheiro Fernando de Sousa'}",False,False,False,False,False,False,3509,,
33979427,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/75/55/1a/275013456.webp,11,9,1300.0,"{'price': {'amount': 1300.0, 'currencySuffix': '€/mês'}}",flat,rent,80.0,2,1,Olivais,Lisboa,Olivais,,pt,38.7615029,-9.1094811,False,https://www.idealista.pt/imovel/33979427/,"DATA AUTORIZAÇÃO: 1968/01/08 ENTIDADE EMISSORA: CÂMARA MUNICIPAL área util 60m2 Excelente apartamento T2 semi mobilado com cozinha equipada. Localizado a 5 minutos do metro dos Olivais e centro comercial Spacio. o Imóvel dispõe de 2 quartos 1 casa de banho, uma cozinha, Hall de entrada e uma varanda com vista desafogada. O prédio conta ainda com 2 elevadores e a fracção localiza-se num 9º piso. Não perca esta oportunidade, marque a sua visita. Excellent semi-furnished 2 bedroom apartment with equipped kitchen. Located 5 minutes from the Olivais metro and Spacio shopping center. The property has 2 bedrooms, 1 bathroom, a kitchen, entrance hall and a balcony with open views. The building also has 2 elevators and the apartment is located on the 9th floor. Don't miss this opportunity, book your visit. Excelente departamento semiamueblado de 2 dormitorios con cocina equipada. Ubicado a 5 minutos del metro Olivais y del centro comercial Spacio. La propiedad tiene 2 dormitorios, 1 baño, cocina, hall de entrada y balcón con vistas abiertas. El edificio también cuenta con 2 ascensores y el departamento está ubicado en el noveno piso. No pierdas esta oportunidad, reserva tu visita. Ausgezeichnete teilmöblierte 2-Zimmer-Wohnung mit ausgestatteter Küche. Das Hotel liegt 5 Minuten von der U-Bahn Olivais und dem Einkaufszentrum Spacio entfernt. Das Anwesen verfügt über 2 Schlafzimmer, 1 Badezimmer, eine Küche, eine Eingangshalle und einen Balkon mit freiem Ausblick. Das Gebäude verfügt außerdem über 2 Aufzüge und die Wohnung befindet sich im 9. Stock. Lassen Sie sich diese Gelegenheit nicht entgehen und buchen Sie Ihren Besuch. Excellent appartement semi-meublé de 2 chambres avec cuisine équipée. Situé à 5 minutes du métro Olivais et du centre commercial Spacio. La propriété dispose de 2 chambres, 1 salle de bain, une cuisine, un hall d'entrée et un balcon avec vue dégagée. Le bâtiment dispose également de 2 ascenseurs et l'appartement est situé au 9ème étage. Ne manquez pas cette opportunité, réservez votre visite.  Categoria Energética: C  ref: APA_2462.",False,good,False,True,16.0,{'typology': 'flat'},"{'subtitle': 'Olivais, Lisboa', 'title': 'Apartamento'}",False,False,False,False,False,False,APA_2462,,
33979399,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/16/12/bf/275012394.webp,27,5,5000.0,"{'price': {'amount': 5000.0, 'currencySuffix': '€/mês'}}",flat,rent,240.0,6,2,"avenida 24 de Julho, 4",Lisboa,Misericórdia,Cais do Sodré - Santos,pt,38.7067456,-9.1477304,True,https://www.idealista.pt/imovel/33979399/,"Para arrendar | Vista Rio | 6 quartos | 240 m² | Zona da Ribeirinha | Lisboa Ideal se procura arrendar apartamento com vista rio, muito luminoso e com muito sol, pois está mesmo frente ao Tejo. No 5º andar com elevador. No coração de Lisboa, na cosmopolita Praça Dom Luis I, ao lado do Mercado da Ribeira. Composição: Tem uma sala de estar e 6 quartos amplos e 2 casas de banho completas de apoio aos 6 quartos.  A sala de estar e dois quartos estão virados a sul com uma vista incrível sobre o Rio Tejo. T em uma pequena cozinha/copa.  A sala de 40m2 tem vista frontal de Ponte e rio Tejo, que proporcionam uma experiência única, onde a serenidade do rio se torna parte do dia a dia. Poderá ser utilizado com habitação ou escritório de uma empresa com 6 grandes gabinetes e sala de reuniões. Edifício: Pode ter uma avença Mensal/anual no parque de estacionamento na praça D. Luís I, que fica mesmo ao lado deste prédio.  Localização A Avenida 24 de Julho, reflete a perfeita harmonia entre o antigo e o novo, com edifícios históricos restaurados e novos empreendimentos, que adicionam um toque contemporâneo à cidade de Lisboa. De fácil acesso a todo o tipo de serviços e comodidades essenciais, garante uma vivência urbana de excelência, no coração de Lisboa. Junto ao rio, possibilitando passeios e a prática de exercício físico, andar de bicicleta, passear no jardim ou ir até à Baixa de Lisboa. Oferta de restaurantes e esplanadas que convidam a momentos de lazer. Com transportes públicos como o eléctrico, autocarro, metro e o comboio.  As Infos não são vinculativas e não dispensam a consulta dos respectivos documentos ou atualizações junto do consultor responsável da agência Imobiliária Cluttons Portugal.  Categoria Energética: C  ref: APT1947HE. arr.",False,good,False,True,21.0,{'typology': 'flat'},"{'subtitle': 'Misericórdia, Lisboa', 'title': 'Apartamento na avenida 24 de Julho, 4'}",True,False,False,False,False,False,APT1947HE.arr,,
33979379,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/93/22/d8/275011159.webp,25,3,3600.0,"{'price': {'amount': 3600.0, 'currencySuffix': '€/mês'}}",flat,rent,105.0,2,2,Lapa,Lisboa,Estrela,Lapa,pt,38.713223,-9.1620673,False,https://www.idealista.pt/imovel/33979379/,"Apartamento T2 com 105 m2 de área bruta privativa, varanda e um lugar de estacionamento, inserido em condomínio fechado com jardim e piscina, na Lapa, em Lisboa. Dispõe de sala com 33 m2 com acesso a varanda, dois quartos, sendo um deles em suite, com roupeiros e casas de banho com toalheiros aquecidos. Cozinha equipada. Tem ainda ar condicionado, vidros duplos e arrecadação com lavandaria.  Edifício exclusivo, com apenas sete apertamentos, está localizado em zona premium tranquila, próximo de comércio local, farmácias, escolas, bancos, supermercados e pastelarias, como a famosa Cristal. Está a 5 minutos walking distance da Basílica e Jardim da Estrela e próximo de toda a Zona Ribeirinha. A 4 minutos driving distance da Escola Salesianos de Lisboa, a 10 minutos da auto-estrada A5 e a 20 minutos do Aeroporto de Lisboa.  Categoria Energética: A  ref: 86608.",False,good,False,False,34.0,{'typology': 'flat'},"{'subtitle': 'Estrela, Lisboa', 'title': 'Apartamento'}",False,True,False,False,False,False,86608,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",
33904226,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/ca/82/59/271389061.webp,13,,1200.0,"{'price': {'amount': 1200.0, 'currencySuffix': '€/mês', 'priceDropInfo': {'formerPrice': 1300.0, 'priceDropValue': 100, 'priceDropPercentage': 8}}}",flat,rent,55.0,1,1,Campo Pequeno,Lisboa,Avenidas Novas,Campo Pequeno,pt,38.7448758,-9.1479711,False,https://www.idealista.pt/imovel/33904226/,"T1 Avenidas Novas, Lisboa Apartamento T1, mobilado e equipado, localizado entre as Avenidas da República e 5 de Outubro na Av Antonio Serpa  Situado junto à Estação do metro e comboio de Entrecampos, Hospital Curry Cabral, e do Centro Comercial do Campo Pequeno só se aceita arrendamento por um ano ou mais.",False,good,False,True,22.0,{'typology': 'flat'},"{'subtitle': 'Avenidas Novas, Lisboa', 'title': 'Apartamento'}",False,False,False,False,False,False,C0223-07858,,
33956431,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/2a/d7/15/273877719.webp,16,12,1550.0,"{'price': {'amount': 1550.0, 'currencySuffix': '€/mês', 'priceDropInfo': {'formerPrice': 1750.0, 'priceDropValue': 200, 'priceDropPercentage': 11}}}",flat,rent,59.0,1,1,"avenida Conselheiro Fernando de Sousa, 25",Lisboa,Campolide,Centro,pt,38.7264295,-9.1615701,True,https://www.idealista.pt/imovel/33956431/,"Arrendamento | Apartamento | T1 | varanda | Mobilado | Varanda vista de rio | Amoreiras - Lisboa Se procura um simpático e pratico apartamento para arrendar, esta é uma boa opção Com vista rio e luz natural, ao lado de serviços, restaurantes e comércio, e junto dos acessos do bairro das Amoreiras  Composição: Hall de entrada,  Sala de estar,  Cozinha equipada,  1 Quarto com roupeiro,  Casa de banho com banheira e varanda. Localização: Amoreiras - Campolide Muito bem localizado junto ao Amoreiras Shopping, com todo o tipo de comércio e serviços e transportes públicos. As Infos não são vinculativas e não dispensam a consulta dos respectivos documentos ou atualizações junto do consultor responsável da agência Imobiliária Cluttons Portugal.  Categoria Energética: B-  ref: APT15280. LS. Arr.",False,good,False,False,26.0,{'typology': 'flat'},"{'subtitle': 'Campolide, Lisboa', 'title': 'Apartamento na avenida Conselheiro Fernando de Sousa, 25'}",False,False,False,False,False,False,APT15280.LS.Arr,,
33979185,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/9c/81/da/275006940.webp,18,3,1050.0,"{'price': {'amount': 1050.0, 'currencySuffix': '€/mês'}}",studio,rent,38.0,0,1,rua Veloso Salgado,Lisboa,Avenidas Novas,Entrecampos,pt,38.7444788,-9.1586174,False,https://www.idealista.pt/imovel/33979185/,"Descubra este encantador apartamento estúdio, recentemente reabilitado, que combina modernidade e conforto. Localizado numa área privilegiada, próximo às principais universidades de Lisboa (Medicina, ISCTE, Med. Dentária, Católica, Direito, Psicologia), este imóvel é perfeito para quem busca conveniência na rotina académica. O apartamento está mobilado e equipado com tudo novo e a estrear. Será arrendado com despesas incluídas com um valor adicional a combinar (Internet, TV, Água e electricidade, conforme política de utilização responsável). Cada detalhe foi cuidadosamente seleccionado para criar um ambiente sofisticado e contemporâneo, com acabamentos elegantes que fazem toda a diferença. A orientação Norte-Sul garante uma óptima iluminação natural durante todo o dia. A localização é ideal, com fácil acesso aos transportes públicos e uma ampla variedade de comércios, restaurantes e opções de lazer nas proximidades. Serviços extra disponíveis: Aluguer de Roupa de cama e toalhas (banho e rosto) - 150€ pago 1x (à entrada) Aluguer Kit cozinha (louça, tachos, talheres) - 150€ pago 1x (à entrada) Oportunidade! Entre em contacto através do número de telefone indicado ou envie uma mensagem para garantir seu novo lar em Lisboa.",True,good,False,False,28.0,"{'typology': 'flat', 'subTypology': 'studio'}","{'subtitle': 'Avenidas Novas, Lisboa', 'title': 'T0 na rua Veloso Salgado'}",True,False,False,False,False,False,,,
33976575,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/d1/f9/35/274873094.webp,21,5,1350.0,"{'price': {'amount': 1350.0, 'currencySuffix': '€/mês'}}",flat,rent,100.0,1,1,avenida da Peregrinação,Lisboa,Parque das Nações,Expo Norte,pt,38.780358,-9.0978733,False,https://www.idealista.pt/imovel/33976575/,"Apresentamos este elegante apartamento T1, localizado numa das zonas mais privilegiadas de Lisboa. Situado na Avenida de Peregrinação, este imóvel oferece um estilo de vida urbano sofisticado, com todas as comodidades à porta. O apartamento fica em 5ºandar e é composto por: - Sala ampla e luminosa com grandes janelas, proporcionando excelente entrada de luz natural e com acesso a varanda. - Cozinha totalmente equipada, ideal para quem valoriza funcionalidade. - Quarto espaçoso com roupeiro embutido, garantindo organização e conforto. - Casa de banho com banheira. - Varanda privativa, perfeita para momentos de relaxamento. - Ar condicionado na sala e no quarto. O apartamento acrescenta também o elevador, lugar de estacionamento e arrecadação.   Localização: A poucos minutos da Estação do Moscavide (comboios, metro e autocarros) e com acesso rápido às principais vias rodoviárias (A1, A8, IC2 e 2ª Circular). Próximo ao Centro Comercial Vasco da Gama, supermercados, farmácias e uma vasta oferta de restaurantes, cafés e lojas. A poucos minutos de carro da Marina do Parque das Nações, do Passeio Ribeirinho e de espaços culturais como o Oceanário de Lisboa, o Pavilhão do Conhecimento e o Altice Arena. Além disso também fica próximo de escolas, colégios internacionais e hospitais de referência. *Casa disponível a partir de 1 de Abril, visita disponível todas as quintas-feiras. Licença de Utilização: 475/UT/2007 Não perca este oportunidade, entre o contacto conosco para marcar a sua visita!",False,good,False,True,14.0,{'typology': 'flat'},"{'subtitle': 'Parque das Nações, Lisboa', 'title': 'Apartamento na avenida da Peregrinação'}",True,False,False,False,False,False,JJLA1348,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",
33979165,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/06/a7/82/275004458.webp,37,9,2500.0,"{'price': {'amount': 2500.0, 'currencySuffix': '€/mês'}}",flat,rent,100.0,2,1,Alto do Lumiar - Quinta das Conchas - Quinta do Lambert,Lisboa,Lumiar,Alto do Lumiar - Quinta das Conchas - Quinta do Lambert,pt,38.7769251,-9.1571273,False,https://www.idealista.pt/imovel/33979165/,"Descubra este elegante apartamento T2 novo na Alta de Lisboa, com uma localização privilegiada na agradável zona do Lumiar. Com classe energética certificada de categoria A, esta propriedade oferece um ambiente acolhedor e moderno para arrendamentos de longa duração. Apartamento mobilado, com varanda e uma excelente exposição solar, no 9º piso, com lugar de estacionamento e contas de serviços incluídos (luz, agua, gás, internet).  Esta zona, tem uma variedade de pontos de interesse a uma curta distância, combinando conveniências urbanas com a tranquilidade da natureza. Explore as áreas verdes do Parque Infantil a apenas um minuto de caminhada, ou desfrute de um passeio relaxante até ao amplo Parque Oeste em apenas 11 minutos. Para uma caminhada ainda mais tranquila, descubra o sereno Jardim Maria da Luz Ponces de Carvalho, um refúgio pacífico a apenas 15 minutos de distância. Para as necessidades do dia a dia, a zona oferece 17 supermercados num raio de 14 minutos, com o Continente mais próximo a apenas 2 minutos a pé. Além disso, encontre uma variedade de opções de transportes, incluindo 54 paragens de autocarro que facilitam a deslocação na cidade. No Lumiar também conta com várias farmácias e as melhores escolas (públicas e privadas), nas proximidades, assegurando fácil acesso a serviços de saúde e educação. Se procura um espaço onde a natureza se encontra com a conveniência urbana, o Lumiar oferece o equilíbrio perfeito entre ambos, criando um ambiente convidativo e próspero para residentes e visitantes. Venha descobrir o melhor desta zona de Lisboa!",False,good,False,True,25.0,{'typology': 'flat'},"{'subtitle': 'Lumiar, Lisboa', 'title': 'Apartamento'}",False,False,False,False,False,False,T2 novo Alta de Lisboa,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",
33977257,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/3c/23/e0/274903742.webp,16,1,1800.0,"{'price': {'amount': 1800.0, 'currencySuffix': '€/mês'}}",duplex,rent,180.0,3,3,travessa José Vaz de Carvalho,Lisboa,Arroios,Pena,pt,38.7210258,-9.1399007,False,https://www.idealista.pt/imovel/33977257/,"Apartamento T3 Duplex Bem Remodelado – Sem Mobília   Distribuição das Áreas:    � Piso Inferior: -Sala -1 WC -Cozinha equipada � Piso Superior: -3 Quartos -2 WC Localizado em um prédio de charme com elevador, dois lugares de estacionamento e arrecadação. Zona tranquila, com todos os serviços e transportes à porta. A apenas 6-10 minutos a pé das estações de metro do Intendente e Martim Moniz. O Solar de Santana, com uma localização privilegiada junto aos belíssimos Jardins do Campo Mártires da Pátria, próximo à Avenida da Liberdade, é um empreendimento singular que proporciona uma experiência única no centro da capital. Para arrendar este apartamento, é necessário, no mínimo, o pagamento de duas cauções e dois meses de renda antecipada. Além disso, é obrigatório apresentar um fiador ou comprovativos de rendimento, como recibos de vencimento, declaração de IRS ou qualquer outro documento que comprove a solvência do possível arrendatário. Não perca esta oportunidade! Agende já a sua visita!",True,good,False,True,10.0,"{'typology': 'flat', 'subTypology': 'duplex'}","{'subtitle': 'Arroios, Lisboa', 'title': 'Duplex na travessa José Vaz de Carvalho'}",False,False,False,False,False,False,BMJ202502131751,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",
33976706,https://img4.idealista.pt/blur/WEB_LISTING/90/id.pro.pt.image.master/87/5d/48/274876680.webp,14,2,1950.0,"{'price': {'amount': 1950.0, 'currencySuffix': '€/mês'}}",flat,rent,185.0,3,2,rua da Misericórdia,Lisboa,Misericórdia,Bairro Alto,pt,38.7130119,-9.1440728,False,https://www.idealista.pt/imovel/33976706/,"Prédio pombalino em excelente estado de conservação, situado no coração do Chiado, numa zona privilegiada com uma vasta oferta de comércio e serviços. Beneficia de uma localização excecional, com fácil acesso a diversos meios de transporte público, incluindo metro, autocarro, elétrico, comboio e barco. O apartamento, recentemente remodelado, dispõe de seis assoalhadas, distribuídas por três zonas de sala e três quartos, oferecendo um ambiente amplo e versátil. Conta ainda com duas casas de banho e uma espaçosa cozinha equipada com placa, forno, exaustor e esquentador. P. S. - Excluem-se arrendamentos de curta duração e qualquer intenção de subarrendamento para alojamento local.",False,good,False,False,11.0,{'typology': 'flat'},"{'subtitle': 'Misericórdia, Lisboa', 'title': 'Apartamento na rua da Misericórdia'}",False,False,False,False,False,False,,,
33978886,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/7b/45/dd/274989064.webp,34,10,2700.0,"{'price': {'amount': 2700.0, 'currencySuffix': '€/mês'}}",flat,rent,142.0,3,3,"avenida Miguel Torga, 8",Lisboa,Campolide,Nova Campolide,pt,38.7308379,-9.1607688,True,https://www.idealista.pt/imovel/33978886/,"* Totalmente mobilado, equipado e decorado * Pronto a entrar * Sala * Cozinha equipada * WC social * Quarto com roupeiro * Quarto com roupeiro * Suite com roupeiro e casa de banho com banheira * Casa de banho com banheira * Um lugar de garagem * Arrecadação * Aquecimento central * Ar condicionado * Jardim * Piscina * Parque infantil Imagine viver num apartamento totalmente mobilado, equipado e pronto a habitar, com todo o conforto moderno e muita arrumação. Junte a isso um condomínio com piscina, jardim e parque infantil. Seja lisboeta!",True,good,False,True,19.0,{'typology': 'flat'},"{'subtitle': 'Campolide, Lisboa', 'title': 'Apartamento na avenida Miguel Torga, 8'}",True,False,False,False,False,False,,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",
33979004,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/e8/cc/25/274998735.webp,31,,2850.0,"{'price': {'amount': 2850.0, 'currencySuffix': '€/mês'}}",flat,rent,136.0,4,1,rua Francisco Metrass s/n,Lisboa,Campo de Ourique,Centro,pt,38.7174215,-9.1664609,True,https://www.idealista.pt/imovel/33979004/,"Se procura viver numa das zonas mais exclusivas e prestigiadas de Lisboa e num apartamento amplo e cheio de charme, esta é a oportunidade perfeita!   Apresentamos um encantador apartamento T4+1, com excelente localização no coração do Príncipe Real, em plena rua Francisco Metrass, a poucos minutos de restaurantes sofisticados, lojas de designer, jardins e transportes públicos. Características principais: - Área: 136m²  - Sala ampla - Cozinha totalmente equipada - Acabamentos de qualidade - Vidros duplos O apartamento está dividido da seguinte forma: - 1 Cozinha - 1 Sala de Estar - 1 Sala de Jantar - 1 Escritório - 3 quartos (um dos quartos tem acesso direto às escadas do prédio o que permite fazer um escritório onde poderá receber pessoas vindas do exterior sem entrarem em casa) - 1 WC social  - 1 WC com lavatório e poliban Existe um fantástico terraço que poderá ser utilizado esporadicamente com a permissão dos proprietários.    O Príncipe Real é uma zona reconhecida pela sua atmosfera única, ideal para quem valoriza qualidade de vida, proximidade a zonas de lazer e cultura, e a tranquilidade de um bairro residencial, mas ao mesmo tempo cosmopolita.   Este é sem dúvida o melhor sítio para viver e o apartamento ideal para Si e para a sua Família, não perca mais tempo, ligue e marque já a sua visita! Não perca a oportunidade de viver neste bairro icónico de Lisboa! KWPT-011670 **Na Keller Williams angariamos imóveis em exclusivo e partilhamos negócios com qualquer consultor ou agência imobiliária na proporção 50%/50%, porque juntos conseguimos fazer mais pelos nossos clientes. Se é profissional do sector e tem um cliente qualificado, contacte-me e agende a sua visita. Licença de utilização: 173.",False,good,False,,21.0,{'typology': 'flat'},"{'subtitle': 'Campo de Ourique, Lisboa', 'title': 'Apartamento na rua Francisco Metrass s/n'}",True,False,False,False,False,False,KWPT-011670,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",
