propertyCode,thumbnail,numPhotos,floor,price,priceInfo,propertyType,operation,size,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,change,detailedType,suggestedTexts,hasPlan,has3DTour,has360,hasStaging,savedAd,notes,topNewDevelopment,topPlus,externalReference,parkingSpace,newDevelopmentFinished
34122546,https://img4.idealista.pt/blur/480_360_mq/0/id.pro.pt.image.master/7b/7d/9a/281409291.webp,9,,1750.0,"{'price': {'amount': 1750.0, 'currencySuffix': '€/mês'}}",flat,rent,90.0,2,1,estrada de Benfica,Lisboa,Benfica,Igreja de Benfica,pt,,38.7501513,-9.2045571,False,https://www.idealista.pt/imovel/34122546/,"RESERVAS E PEDIDOS DE INFORMAÇÃO Para obter informações detalhadas e reservar online, clique abaixo do mapa em “Link Adicional”. TERMOS E CONDIÇÕES DE ALOJAMENTO: - Data de Disponibilidade: 01/10/2025 - Duração Mínima de Aluguer: 27 dias - Número Máximo de Hóspedes: 5 - Todas as Despesas Incluídas: Não, para mais informações visite o site - Adicional:  - Animais de Estimação Não Permitido  - Fumadores Não Permitido DETALHES DA PROPRIEDADE Benfica, com 2 quartos e área exterior  - Descrição da Propriedade na Uniplaces: Apartamento simpático, em prédio calmo, com vista para estrada e igreja de Benfica, a poucos minutos do Centro Comercial Colombo. Acesso fácil a farmácias e bancos. Fica a 10 minutos do Aeroporto, a 5 minutos dos Hospital da Luz e do Hospital Lusíadas. Apartamento excelente com aquecimento, internet/WIFI, cozinha bem equipada, casa de banho. Apartamento muito confortável e totalmente equipado no centro de Lisboa, com vários autocarros a porta com ligação directa ao Centro comercial Colombo. Características da residência: cozinha equipada, eletrodomésticos, máquina de lavar, máquina de lavar louça, frigorífico, micro-ondas, tostadeira, máquina de café, utensílios e alguns produtos de limpeza já fornecido para sua comodidade. Internet de100mb download e 10mb upload.  - Localização: Localizado on Benfica em Lisbon com uma variedade de opções de refeições, lojas essenciais e atividades para fazer, com fácil acesso aos transportes públicos. 2 quartos em Apartment com 1 casas de banho. Características  - Wi-Fi  - Televisão por cabo  - Zona exterior  - Elevador  - Toalhas e lençóis  - Forno  - Microondas  - Máquina de lavar roupa  - Máquina de lavar louça SOBRE A UNIPLACES O Seu Local de Confiança para Encontrar Casa Como uma plataforma online pioneira, a Uniplaces liga indivíduos, sejam estudantes, profissionais ou famílias, a uma variedade de alojamentos para arrendamento. O nosso compromisso vai para além das listagens - verificamos cada propriedade para garantir que cumpre os nossos rigorosos critérios de conforto e conveniência. Escolha a Uniplaces para uma jornada de arrendamento suave, fiável e com uma excelente relação qualidade-preço.",False,good,False,True,19.0,{},{'typology': 'flat'},"{'subtitle': 'Benfica, Lisboa', 'title': 'Apartamento na estrada de Benfica'}",False,False,False,False,{},[],False,False,664384,,
34122545,https://img4.idealista.pt/blur/480_360_mq/0/id.pro.pt.image.master/96/b7/e6/281409327.webp,20,,1750.0,"{'price': {'amount': 1750.0, 'currencySuffix': '€/mês'}}",flat,rent,50.0,2,1,rua da Oliveira ao Carmo,Lisboa,Santa Maria Maior,Chiado,pt,,38.7114203,-9.1416045,False,https://www.idealista.pt/imovel/34122545/,"RESERVAS E PEDIDOS DE INFORMAÇÃO Para obter informações detalhadas e reservar online, clique abaixo do mapa em “Link Adicional”. TERMOS E CONDIÇÕES DE ALOJAMENTO: - Data de Disponibilidade: 01/10/2025 - Duração Mínima de Aluguer: 27 dias - Número Máximo de Hóspedes: 4 - Todas as Despesas Incluídas: Sim, para mais informações visite o site - Adicional:  - Animais de Estimação Não Permitido  - Fumadores Não Permitido DETALHES DA PROPRIEDADE Nice and cozy apartment in the heart of Lisbon Chiado, Metro Rossio  - Localização: Localizado on Chiado em Lisbon com uma variedade de opções de refeições, lojas essenciais e atividades para fazer, com fácil acesso aos transportes públicos. 2 quartos em Apartment com 1 casas de banho. Características  - Wi-Fi  - Televisão por cabo  - Zona exterior  - Toalhas e lençóis  - Forno  - Máquina de lavar roupa SOBRE A UNIPLACES O Seu Local de Confiança para Encontrar Casa Como uma plataforma online pioneira, a Uniplaces liga indivíduos, sejam estudantes, profissionais ou famílias, a uma variedade de alojamentos para arrendamento. O nosso compromisso vai para além das listagens - verificamos cada propriedade para garantir que cumpre os nossos rigorosos critérios de conforto e conveniência. Escolha a Uniplaces para uma jornada de arrendamento suave, fiável e com uma excelente relação qualidade-preço.",False,good,False,False,35.0,{},{'typology': 'flat'},"{'subtitle': 'Santa Maria Maior, Lisboa', 'title': 'Apartamento na rua da Oliveira ao Carmo'}",False,False,False,False,{},[],False,False,17870,,
34122478,https://img4.idealista.pt/blur/480_360_mq/0/id.pro.pt.image.master/98/42/bf/281409295.webp,14,,1750.0,"{'price': {'amount': 1750.0, 'currencySuffix': '€/mês'}}",flat,rent,60.0,1,1,avenida General Roçadas,Lisboa,Penha de França,Centro,pt,,38.7278896,-9.1272862,False,https://www.idealista.pt/imovel/34122478/,"RESERVAS E PEDIDOS DE INFORMAÇÃO Para obter informações detalhadas e reservar online, clique abaixo do mapa em “Link Adicional”. TERMOS E CONDIÇÕES DE ALOJAMENTO: - Data de Disponibilidade: 09/09/2025 - Duração Mínima de Aluguer: 30 dias - Número Máximo de Hóspedes: 2 - Todas as Despesas Incluídas: Sim, para mais informações visite o site - Adicional:  - Animais de Estimação Não Permitido  - Fumadores Não Permitido DETALHES DA PROPRIEDADE Apartamento adorável com 1 quarto e um pátio em Vila Candida  - Localização: Localizado on Penha de França em Lisbon com uma variedade de opções de refeições, lojas essenciais e atividades para fazer, com fácil acesso aos transportes públicos. 1 quartos em Apartment com 1 casas de banho. Características  - Accessibilidade  - Wi-Fi  - Televisão por cabo  - Zona exterior  - Toalhas e lençóis  - Forno  - Máquina de lavar roupa  - Máquina de lavar louça SOBRE A UNIPLACES O Seu Local de Confiança para Encontrar Casa Como uma plataforma online pioneira, a Uniplaces liga indivíduos, sejam estudantes, profissionais ou famílias, a uma variedade de alojamentos para arrendamento. O nosso compromisso vai para além das listagens - verificamos cada propriedade para garantir que cumpre os nossos rigorosos critérios de conforto e conveniência. Escolha a Uniplaces para uma jornada de arrendamento suave, fiável e com uma excelente relação qualidade-preço.",False,good,False,False,29.0,{},{'typology': 'flat'},"{'subtitle': 'Penha de França, Lisboa', 'title': 'Apartamento na avenida General Roçadas'}",False,False,False,False,{},[],False,False,678321,,
34122477,https://img4.idealista.pt/blur/480_360_mq/0/id.pro.pt.image.master/41/3c/8b/281408942.webp,39,,1700.0,"{'price': {'amount': 1700.0, 'currencySuffix': '€/mês'}}",flat,rent,44.0,1,1,rua das Taipas,Lisboa,Santo António,Praça da Alegria,pt,,38.7149756,-9.1452913,False,https://www.idealista.pt/imovel/34122477/,"RESERVAS E PEDIDOS DE INFORMAÇÃO Para obter informações detalhadas e reservar online, clique abaixo do mapa em “Link Adicional”. TERMOS E CONDIÇÕES DE ALOJAMENTO: - Data de Disponibilidade: 01/10/2025 - Duração Mínima de Aluguer: 30 dias - Número Máximo de Hóspedes: 2 - Todas as Despesas Incluídas: Sim, para mais informações visite o site - Adicional:  - Animais de Estimação Não Permitido  - Fumadores Não Permitido DETALHES DA PROPRIEDADE Apartamento com 1 quarto, com área exterior perto Praça da Alegria  - Descrição da Propriedade na Uniplaces: Este luminoso apartamento, está situado no coração de Lisboa, junto á Praça da Alegria. É espaçoso, bem equipado para proporcionar uma estadia muito confortável para trabalhar remotamente e ainda aproveitar a proximidade da avenida da liberdade para passear ou tomar uma bebida no Príncipe Real em qualquer espaço charmoso ou com vista para a cidade!  - Localização: Localizado on Principe Real em Lisbon com uma variedade de opções de refeições, lojas essenciais e atividades para fazer, com fácil acesso aos transportes públicos. 1 quartos em Apartment com 1 casas de banho. Características  - Air condicionado  - Televisão por cabo  - Zona exterior  - Wi-Fi  - Toalhas e lençóis  - Máquina de lavar roupa  - Forno  - Microondas  - Máquina de lavar roupa SOBRE A UNIPLACES O Seu Local de Confiança para Encontrar Casa Como uma plataforma online pioneira, a Uniplaces liga indivíduos, sejam estudantes, profissionais ou famílias, a uma variedade de alojamentos para arrendamento. O nosso compromisso vai para além das listagens - verificamos cada propriedade para garantir que cumpre os nossos rigorosos critérios de conforto e conveniência. Escolha a Uniplaces para uma jornada de arrendamento suave, fiável e com uma excelente relação qualidade-preço.",False,good,False,False,39.0,{},{'typology': 'flat'},"{'subtitle': 'Santo António, Lisboa', 'title': 'Apartamento na rua das Taipas'}",False,False,False,False,{},[],False,False,750437,,
34122564,https://img4.idealista.pt/blur/480_360_mq/0/id.pro.pt.image.master/cf/c1/3e/281408971.webp,13,,1700.0,"{'price': {'amount': 1700.0, 'currencySuffix': '€/mês'}}",flat,rent,80.0,1,1,rua São José,Lisboa,Santo António,Av. da Liberdade - Marquês de Pombal,pt,,38.7205378,-9.1418978,False,https://www.idealista.pt/imovel/34122564/,"RESERVAS E PEDIDOS DE INFORMAÇÃO Para obter informações detalhadas e reservar online, clique abaixo do mapa em “Link Adicional”. TERMOS E CONDIÇÕES DE ALOJAMENTO: - Data de Disponibilidade: 01/10/2025 - Duração Mínima de Aluguer: 27 dias - Número Máximo de Hóspedes: 3 - Todas as Despesas Incluídas: Não, para mais informações visite o site - Adicional:  - Animais de Estimação Permitido  - Fumadores Não Permitido DETALHES DA PROPRIEDADE Apartamento com 1 quarto, com área exterior  - Localização: Localizado on Avenida da Liberdade em Lisbon com uma variedade de opções de refeições, lojas essenciais e atividades para fazer, com fácil acesso aos transportes públicos. 1 quartos em Apartment com 1 casas de banho. Características  - Wi-Fi  - Televisão por cabo  - Aquecimento central  - Zona exterior  - Toalhas e lençóis  - Forno  - Microondas  - Máquina de lavar roupa  - Máquina de lavar louça SOBRE A UNIPLACES O Seu Local de Confiança para Encontrar Casa Como uma plataforma online pioneira, a Uniplaces liga indivíduos, sejam estudantes, profissionais ou famílias, a uma variedade de alojamentos para arrendamento. O nosso compromisso vai para além das listagens - verificamos cada propriedade para garantir que cumpre os nossos rigorosos critérios de conforto e conveniência. Escolha a Uniplaces para uma jornada de arrendamento suave, fiável e com uma excelente relação qualidade-preço.",False,good,False,False,21.0,{},{'typology': 'flat'},"{'subtitle': 'Santo António, Lisboa', 'title': 'Apartamento na rua São José'}",False,False,False,False,{},[],False,False,66028,,
34122562,https://img4.idealista.pt/blur/480_360_mq/0/id.pro.pt.image.master/8d/27/de/281408699.webp,15,,1700.0,"{'price': {'amount': 1700.0, 'currencySuffix': '€/mês'}}",flat,rent,50.0,1,1,rua João de Castilho,Lisboa,Ajuda,Calçada da Ajuda - Belém,pt,,38.7017127,-9.2024268,False,https://www.idealista.pt/imovel/34122562/,"RESERVAS E PEDIDOS DE INFORMAÇÃO Para obter informações detalhadas e reservar online, clique abaixo do mapa em “Link Adicional”. TERMOS E CONDIÇÕES DE ALOJAMENTO: - Data de Disponibilidade: 01/10/2025 - Duração Mínima de Aluguer: 27 dias - Número Máximo de Hóspedes: 2 - Todas as Despesas Incluídas: Sim, para mais informações visite o site - Adicional:  - Animais de Estimação Não Permitido  - Fumadores Não Permitido DETALHES DA PROPRIEDADE Apartamento prestigioso na Ajuda  - Descrição da Propriedade na Uniplaces: Located in the historic area of Help, very close to the famous monuments of Belem, Prestige Help Apartment is a sophisticated and elegant 50 m2 accommodation, tastefully equipped and housed in a charming building, It has a spacious and elegant double bedroom with lots of light, a pleasant and harmonious living room, with TV, sofa bed, dining table and fully equipped kitchenette as well as a romantic outdoor space on the balcony with a small table for breakfast or for a moment of relaxation at the end of the day. Ultra modern bathroom and air conditioning in every room Access to the main public transportation, namely the famous yellow tram with direct connection to the center of Lisbon and the historic area of the city, buses and the Estoril line train. Free and easy street parking. 1st floor without elevator  - Localização: Localizado on Ajuda em Lisbon com uma variedade de opções de refeições, lojas essenciais e atividades para fazer, com fácil acesso aos transportes públicos. 1 quartos em Apartment com 1 casas de banho. Características  - Wi-Fi  - Televisão por cabo  - Air condicionado  - Toalhas e lençóis  - Forno  - Microondas  - Máquina de lavar roupa  - Máquina de lavar louça SOBRE A UNIPLACES O Seu Local de Confiança para Encontrar Casa Como uma plataforma online pioneira, a Uniplaces liga indivíduos, sejam estudantes, profissionais ou famílias, a uma variedade de alojamentos para arrendamento. O nosso compromisso vai para além das listagens - verificamos cada propriedade para garantir que cumpre os nossos rigorosos critérios de conforto e conveniência. Escolha a Uniplaces para uma jornada de arrendamento suave, fiável e com uma excelente relação qualidade-preço.",False,good,False,False,34.0,{},{'typology': 'flat'},"{'subtitle': 'Ajuda, Lisboa', 'title': 'Apartamento na rua João de Castilho'}",False,False,False,False,{},[],False,False,416275,,
34122475,https://img4.idealista.pt/blur/480_360_mq/0/id.pro.pt.image.master/38/05/fb/281408708.webp,8,,1600.0,"{'price': {'amount': 1600.0, 'currencySuffix': '€/mês'}}",flat,rent,44.0,1,1,rua Conde das Antas,Lisboa,Campolide,Centro,pt,,38.7267987,-9.1627277,False,https://www.idealista.pt/imovel/34122475/,"RESERVAS E PEDIDOS DE INFORMAÇÃO Para obter informações detalhadas e reservar online, clique abaixo do mapa em “Link Adicional”. TERMOS E CONDIÇÕES DE ALOJAMENTO: - Data de Disponibilidade: 15/09/2025 - Duração Mínima de Aluguer: 90 dias - Número Máximo de Hóspedes: 3 - Todas as Despesas Incluídas: Sim, para mais informações visite o site - Adicional:  - Animais de Estimação Não Permitido  - Fumadores Não Permitido DETALHES DA PROPRIEDADE Apartamento com 1 quarto  - Localização: Localizado on Campolide em Lisbon com uma variedade de opções de refeições, lojas essenciais e atividades para fazer, com fácil acesso aos transportes públicos. 1 quartos em Apartment com 1 casas de banho. Características  - Wi-Fi  - Toalhas e lençóis  - Forno  - Máquina de lavar roupa SOBRE A UNIPLACES O Seu Local de Confiança para Encontrar Casa Como uma plataforma online pioneira, a Uniplaces liga indivíduos, sejam estudantes, profissionais ou famílias, a uma variedade de alojamentos para arrendamento. O nosso compromisso vai para além das listagens - verificamos cada propriedade para garantir que cumpre os nossos rigorosos critérios de conforto e conveniência. Escolha a Uniplaces para uma jornada de arrendamento suave, fiável e com uma excelente relação qualidade-preço.",False,good,False,False,36.0,{},{'typology': 'flat'},"{'subtitle': 'Campolide, Lisboa', 'title': 'Apartamento na rua Conde das Antas'}",False,False,False,False,{},[],False,False,333456,,
34122474,https://img4.idealista.pt/blur/480_360_mq/0/id.pro.pt.image.master/f4/9d/7b/281408915.webp,9,,1600.0,"{'price': {'amount': 1600.0, 'currencySuffix': '€/mês'}}",flat,rent,70.0,1,1,rua Jorge Amado,Lisboa,Marvila,,pt,,38.7429737,-9.1212109,False,https://www.idealista.pt/imovel/34122474/,"RESERVAS E PEDIDOS DE INFORMAÇÃO Para obter informações detalhadas e reservar online, clique abaixo do mapa em “Link Adicional”. TERMOS E CONDIÇÕES DE ALOJAMENTO: - Data de Disponibilidade: 01/10/2025 - Duração Mínima de Aluguer: 27 dias - Número Máximo de Hóspedes: 2 - Todas as Despesas Incluídas: Sim, para mais informações visite o site - Adicional:  - Animais de Estimação Não Permitido  - Fumadores Não Permitido DETALHES DA PROPRIEDADE Lisbon Pool and Parking - Apartment in private condominium  - Localização: Localizado on Bela Vista em Lisbon com uma variedade de opções de refeições, lojas essenciais e atividades para fazer, com fácil acesso aos transportes públicos. 1 quartos em Apartment com 1 casas de banho. Características  - Accessibilidade  - Wi-Fi  - Televisão por cabo  - Zona exterior  - Toalhas e lençóis  - Elevador  - Forno  - Microondas  - Máquina de lavar roupa  - Máquina de lavar louça SOBRE A UNIPLACES O Seu Local de Confiança para Encontrar Casa Como uma plataforma online pioneira, a Uniplaces liga indivíduos, sejam estudantes, profissionais ou famílias, a uma variedade de alojamentos para arrendamento. O nosso compromisso vai para além das listagens - verificamos cada propriedade para garantir que cumpre os nossos rigorosos critérios de conforto e conveniência. Escolha a Uniplaces para uma jornada de arrendamento suave, fiável e com uma excelente relação qualidade-preço.",False,good,False,True,23.0,{},{'typology': 'flat'},"{'subtitle': 'Marvila, Lisboa', 'title': 'Apartamento na rua Jorge Amado'}",False,False,False,False,{},[],False,False,171472,,
34122518,https://img4.idealista.pt/blur/480_360_mq/0/id.pro.pt.image.master/53/80/56/281408495.webp,10,,1600.0,"{'price': {'amount': 1600.0, 'currencySuffix': '€/mês'}}",flat,rent,43.0,1,1,beco do Forno do Castelo,Lisboa,Santa Maria Maior,Mouraria - Castelo,pt,,38.7122832,-9.1336153,False,https://www.idealista.pt/imovel/34122518/,"RESERVAS E PEDIDOS DE INFORMAÇÃO Para obter informações detalhadas e reservar online, clique abaixo do mapa em “Link Adicional”. TERMOS E CONDIÇÕES DE ALOJAMENTO: - Data de Disponibilidade: 01/10/2025 - Duração Mínima de Aluguer: 27 dias - Número Máximo de Hóspedes: 2 - Todas as Despesas Incluídas: Não, para mais informações visite o site - Adicional:  - Animais de Estimação Não Permitido  - Fumadores Não Permitido DETALHES DA PROPRIEDADE Apartment in historic castle area with 1 Bedroom. Renovated with taste and very confortable  - Descrição da Propriedade na Uniplaces: Localizado ao lado das muralhas do Castelo de São Jorge, o apartamento Kalathos III, com 50 m2, tem 1 quarto, espaçoso e uma sala de estar. Acomodações muito aconchegantes e luminosas, com decoração moderna e elegante. 1 andar sem elevador. O que amamos - Zona muito tranquila - Proximidade do Castelo e das zonas históricas de Lisboa - Decoração moderna e elegante. - Muito bem equipado - Muita luz - Localização perto dos principais transportes - Perto de cafés, restaurantes, bares e monumentos  - Localização: Localizado on Castle em Lisbon com uma variedade de opções de refeições, lojas essenciais e atividades para fazer, com fácil acesso aos transportes públicos. 1 quartos em Apartment com 1 casas de banho. Características  - Wi-Fi  - Televisão por cabo  - Toalhas e lençóis  - Forno  - Microondas  - Máquina de lavar roupa SOBRE A UNIPLACES O Seu Local de Confiança para Encontrar Casa Como uma plataforma online pioneira, a Uniplaces liga indivíduos, sejam estudantes, profissionais ou famílias, a uma variedade de alojamentos para arrendamento. O nosso compromisso vai para além das listagens - verificamos cada propriedade para garantir que cumpre os nossos rigorosos critérios de conforto e conveniência. Escolha a Uniplaces para uma jornada de arrendamento suave, fiável e com uma excelente relação qualidade-preço.",False,good,False,False,37.0,{},{'typology': 'flat'},"{'subtitle': 'Santa Maria Maior, Lisboa', 'title': 'Apartamento no beco do Forno do Castelo'}",False,False,False,False,{},[],False,False,316187,,
34122544,https://img4.idealista.pt/blur/480_360_mq/0/id.pro.pt.image.master/55/f0/a1/281408574.webp,15,,1600.0,"{'price': {'amount': 1600.0, 'currencySuffix': '€/mês'}}",flat,rent,45.0,1,1,beco do Forno do Castelo,Lisboa,Santa Maria Maior,Mouraria - Castelo,pt,,38.7131414,-9.1315227,False,https://www.idealista.pt/imovel/34122544/,"RESERVAS E PEDIDOS DE INFORMAÇÃO Para obter informações detalhadas e reservar online, clique abaixo do mapa em “Link Adicional”. TERMOS E CONDIÇÕES DE ALOJAMENTO: - Data de Disponibilidade: 01/10/2025 - Duração Mínima de Aluguer: 27 dias - Número Máximo de Hóspedes: 2 - Todas as Despesas Incluídas: Não, para mais informações visite o site - Adicional:  - Animais de Estimação Permitido  - Fumadores Não Permitido DETALHES DA PROPRIEDADE Apartment with 1 Bedroom and Sunny Terrace in Castle area. Renovated and very confortable.  - Descrição da Propriedade na Uniplaces: Localizado ao lado das muralhas do Castelo de São Jorge, o apartamento Kalathos I, com 45 m2, tem 1 quarto com cama de casal, espaçosa sala de estar com sofá-cama e um terraço privado de 23 m2 com mobiliário de jardim para desfrutar de um descanso relaxante no final do dia. Acomodações muito aconchegantes e luminosas, com decoração moderna e elegante. Wi Fi de alta velocidade. 200m de ônibus e bonde. 1 km da estação de metro e Baixa de Lisboa  - Localização: Localizado on Castle em Lisbon com uma variedade de opções de refeições, lojas essenciais e atividades para fazer, com fácil acesso aos transportes públicos. 1 quartos em Apartment com 1 casas de banho. Características  - Wi-Fi  - Televisão por cabo  - Zona exterior  - Toalhas e lençóis  - Forno  - Microondas  - Máquina de lavar roupa SOBRE A UNIPLACES O Seu Local de Confiança para Encontrar Casa Como uma plataforma online pioneira, a Uniplaces liga indivíduos, sejam estudantes, profissionais ou famílias, a uma variedade de alojamentos para arrendamento. O nosso compromisso vai para além das listagens - verificamos cada propriedade para garantir que cumpre os nossos rigorosos critérios de conforto e conveniência. Escolha a Uniplaces para uma jornada de arrendamento suave, fiável e com uma excelente relação qualidade-preço.",False,good,False,False,36.0,{},{'typology': 'flat'},"{'subtitle': 'Santa Maria Maior, Lisboa', 'title': 'Apartamento no beco do Forno do Castelo'}",False,False,False,False,{},[],False,False,316160,,
34122517,https://img4.idealista.pt/blur/480_360_mq/0/id.pro.pt.image.master/fd/82/63/281408453.webp,12,,1600.0,"{'price': {'amount': 1600.0, 'currencySuffix': '€/mês'}}",flat,rent,50.0,1,1,beco do Forno do Castelo,Lisboa,Santa Maria Maior,Mouraria - Castelo,pt,,38.7122426,-9.1315148,False,https://www.idealista.pt/imovel/34122517/,"RESERVAS E PEDIDOS DE INFORMAÇÃO Para obter informações detalhadas e reservar online, clique abaixo do mapa em “Link Adicional”. TERMOS E CONDIÇÕES DE ALOJAMENTO: - Data de Disponibilidade: 01/10/2025 - Duração Mínima de Aluguer: 27 dias - Número Máximo de Hóspedes: 2 - Todas as Despesas Incluídas: Não, para mais informações visite o site - Adicional:  - Animais de Estimação Permitido  - Fumadores Não Permitido DETALHES DA PROPRIEDADE Apartment with 1 Bedroom and Sunny Terrace in Castle area. Renovated and very confortable.  - Descrição da Propriedade na Uniplaces: Localizado junto às muralhas do Castelo de São Jorge, o apartamento, com 50 m2, tem 1 quarto, sala espaçosa e um terraço privado de 13 m2 com mobiliário de jardim para desfrutar de um descanso relaxante no final do dia. Acomodações muito aconchegantes e luminosas, com decoração moderna e elegante. Oi velocidade wi fi  - Localização: Localizado on Castle em Lisbon com uma variedade de opções de refeições, lojas essenciais e atividades para fazer, com fácil acesso aos transportes públicos. 1 quartos em Apartment com 1 casas de banho. Características  - Wi-Fi  - Televisão por cabo  - Zona exterior  - Toalhas e lençóis  - Forno  - Microondas SOBRE A UNIPLACES O Seu Local de Confiança para Encontrar Casa Como uma plataforma online pioneira, a Uniplaces liga indivíduos, sejam estudantes, profissionais ou famílias, a uma variedade de alojamentos para arrendamento. O nosso compromisso vai para além das listagens - verificamos cada propriedade para garantir que cumpre os nossos rigorosos critérios de conforto e conveniência. Escolha a Uniplaces para uma jornada de arrendamento suave, fiável e com uma excelente relação qualidade-preço.",False,good,False,False,32.0,{},{'typology': 'flat'},"{'subtitle': 'Santa Maria Maior, Lisboa', 'title': 'Apartamento no beco do Forno do Castelo'}",False,False,False,False,{},[],False,False,316178,,
34122537,https://img4.idealista.pt/blur/480_360_mq/0/id.pro.pt.image.master/43/b3/fa/281408742.webp,23,,1590.0,"{'price': {'amount': 1590.0, 'currencySuffix': '€/mês'}}",flat,rent,30.0,1,1,rua dos Contrabandistas,Lisboa,Estrela,Doca de Alcântara,pt,,38.7063925,-9.1696313,False,https://www.idealista.pt/imovel/34122537/,"RESERVAS E PEDIDOS DE INFORMAÇÃO Para obter informações detalhadas e reservar online, clique abaixo do mapa em “Link Adicional”. TERMOS E CONDIÇÕES DE ALOJAMENTO: - Data de Disponibilidade: 01/05/2025 - Duração Mínima de Aluguer: 27 dias - Número Máximo de Hóspedes: 2 - Todas as Despesas Incluídas: Sim, para mais informações visite o site - Adicional:  - Animais de Estimação Não Permitido  - Fumadores Não Permitido DETALHES DA PROPRIEDADE Apartamento com um quarto casal. Central perto de Belém e a 10 minutos de Lisboa  - Descrição da Propriedade na Uniplaces: Apartamento numa excelente localização entre Lisboa e Belém num bairro tipico de Lisboa, Alcântara junto aoministério dos negócios estrangeiros. A 10 minutos, a pé, do circuito pedonal junto ao rio que liga as docas, zona de bares e restaurantes, à torre de Belém e jardins de Belém. Ideal para 1 pessoa. Por favor note que existe uma taxa de gestão de registo de contrato que corre por conta do inquilino  - Localização: Localizado on Alcântara em Lisbon com uma variedade de opções de refeições, lojas essenciais e atividades para fazer, com fácil acesso aos transportes públicos. 1 quartos em Apartment com 1 casas de banho. Características  - Wi-Fi  - Televisão por cabo  - Aquecimento central  - Toalhas e lençóis  - Forno  - Microondas  - Máquina de lavar roupa  - Máquina de lavar louça SOBRE A UNIPLACES O Seu Local de Confiança para Encontrar Casa Como uma plataforma online pioneira, a Uniplaces liga indivíduos, sejam estudantes, profissionais ou famílias, a uma variedade de alojamentos para arrendamento. O nosso compromisso vai para além das listagens - verificamos cada propriedade para garantir que cumpre os nossos rigorosos critérios de conforto e conveniência. Escolha a Uniplaces para uma jornada de arrendamento suave, fiável e com uma excelente relação qualidade-preço.",False,good,False,False,53.0,{},{'typology': 'flat'},"{'subtitle': 'Estrela, Lisboa', 'title': 'Apartamento na rua dos Contrabandistas'}",False,False,False,False,{},[],False,False,142652,,
34122551,https://img4.idealista.pt/blur/480_360_mq/0/id.pro.pt.image.master/91/6c/2e/281408304.webp,13,,1550.0,"{'price': {'amount': 1550.0, 'currencySuffix': '€/mês'}}",flat,rent,65.0,1,2,rua General Taborda,Lisboa,Campolide,Centro,pt,,38.7306033,-9.1630804,False,https://www.idealista.pt/imovel/34122551/,"RESERVAS E PEDIDOS DE INFORMAÇÃO Para obter informações detalhadas e reservar online, clique abaixo do mapa em “Link Adicional”. TERMOS E CONDIÇÕES DE ALOJAMENTO: - Data de Disponibilidade: 01/10/2025 - Duração Mínima de Aluguer: 30 dias - Número Máximo de Hóspedes: 2 - Todas as Despesas Incluídas: Sim, para mais informações visite o site - Adicional:  - Animais de Estimação Não Permitido  - Fumadores Não Permitido DETALHES DA PROPRIEDADE Apartamento com 1 quarto, com área exterior  - Localização: Localizado on Campolide em Lisbon com uma variedade de opções de refeições, lojas essenciais e atividades para fazer, com fácil acesso aos transportes públicos. 1 quartos em Apartment com 2 casas de banho. Características  - Air condicionado  - Televisão por cabo  - Zona exterior  - Wi-Fi  - Máquina de lavar roupa  - Forno  - Microondas SOBRE A UNIPLACES O Seu Local de Confiança para Encontrar Casa Como uma plataforma online pioneira, a Uniplaces liga indivíduos, sejam estudantes, profissionais ou famílias, a uma variedade de alojamentos para arrendamento. O nosso compromisso vai para além das listagens - verificamos cada propriedade para garantir que cumpre os nossos rigorosos critérios de conforto e conveniência. Escolha a Uniplaces para uma jornada de arrendamento suave, fiável e com uma excelente relação qualidade-preço.",False,good,False,False,24.0,{},{'typology': 'flat'},"{'subtitle': 'Campolide, Lisboa', 'title': 'Apartamento na rua General Taborda'}",False,False,False,False,{},[],False,False,723778,,
