propertyCode,thumbnail,numPhotos,floor,price,priceInfo,propertyType,operation,size,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,distance,description,hasVideo,status,newDevelopment,hasLift,priceByArea,detailedType,suggestedTexts,hasPlan,has3DTour,has360,hasStaging,topNewDevelopment,topPlus,externalReference,parkingSpace
33892348,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/78/af/ba/270861288.webp,19,1,1400.0,"{'price': {'amount': 1400.0, 'currencySuffix': '€/mês'}}",flat,rent,81.0,1,1,"rua da Senhora da Glória, 25",Lisboa,São Vicente,Graça,pt,,38.7179245,-9.1278672,True,https://www.idealista.pt/imovel/33892348/,2474,"Apartamento T1 totalmente reabilitado no típico e charmoso bairro de Alfama em Lisboa. Apartamento composto por uma cozinha totalmente equipada com sala de estar/jantar em open space, casa de banho e um quarto com roupeiro. O apartamento encontra-se equipado com ar condicionado e é arrendado sem mobilia, equipamento (placa, forno, micro-ondas, exaustor, caldeira, máquina de lavar loiça e frigorifico). O apartamento dispõe de um agradável terraço/logradouro totalmente privativo para aproveitar os dias de sol na capital mais charmosa da Europa. Aproveite esta oportunidade!  Categoria Energética: E  ref: CV11001-270.",False,good,False,False,17.0,{'typology': 'flat'},"{'subtitle': 'São Vicente, Lisboa', 'title': 'Apartamento na rua da Senhora da Glória, 25'}",False,False,False,False,False,False,CV11001-270,
32846676,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/19/98/65/270860424.webp,8,3,1200.0,"{'price': {'amount': 1200.0, 'currencySuffix': '€/mês'}}",flat,rent,50.0,1,1,Centro,Lisboa,Campo de Ourique,Centro,pt,,38.7173931,-9.1628022,False,https://www.idealista.pt/imovel/32846676/,2787,"Apartamento T1 MOBILADO na Ferreira Borges,  Em prédio de placa com elevador, Composto por sala com Kitchenette, quarto com 2 roupeiros, wc completo, hall. Vista desafogada. Junto ao Pingo Doce e transportes à porta.",False,good,False,True,24.0,{'typology': 'flat'},"{'subtitle': 'Campo de Ourique, Lisboa', 'title': 'Apartamento'}",False,False,False,False,False,False,1247,
33892303,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/73/74/ab/270856190.webp,15,,1600.0,"{'price': {'amount': 1600.0, 'currencySuffix': '€/mês'}}",flat,rent,58.0,2,1,Santa Catarina,Lisboa,Misericórdia,Santa Catarina,pt,,38.7110407,-9.1479707,False,https://www.idealista.pt/imovel/33892303/,2916,"Descubra este encantador apartamento T2 para arrendamento, localizado na emblemática Rua dos Cordoeiros, no coração da Bica. Situado no segundo andar de um edifício típico, sem elevador, este imóvel está mobilado e dispõe de uma cozinha equipada, pronta a ser utilizada. A luz natural que inunda os espaços realça o charme único desta casa, situada numa das zonas históricas mais autênticas, e procuradas, de Lisboa. A sua localização privilegiada e proximidade a uma excelente rede de transportes oferecem acesso rápido e conveniente a todos os pontos da cidade. Termos e condições do arrendamento: - Duração mínima: 1 ano - Disponibilidade do imóvel: Imediata - Número máximo de hóspedes: 4 - Despesas mensais: Não incluídas - Animais de estimação: Permitidos Não deixe escapar esta oportunidade única de viver numa das áreas mais carismáticas da cidade.  Agende já a sua visita e deixe-se encantar!",False,good,False,,28.0,{'typology': 'flat'},"{'subtitle': 'Misericórdia, Lisboa', 'title': 'Apartamento'}",False,False,False,False,False,False,KWPT-010056,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}"
33892294,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/ef/53/d4/270856180.webp,16,1,1800.0,"{'price': {'amount': 1800.0, 'currencySuffix': '€/mês'}}",flat,rent,80.0,2,2,travessa do Maldonado,Lisboa,Arroios,Anjos,pt,,38.7223718,-9.132745,False,https://www.idealista.pt/imovel/33892294/,1835,"Apartamento T1+1 e 2 casas de banho (inclui uma suíte) Profissionalmente mobiliado para um conforto moderno Localizado na zona vibrante dos Anjos, em Lisboa Design elegante, acabamentos de topo Todas as comodidades, tais como lojas, cafés, restaurantes, bancos, etc. e estação de metro a 2 minutos a pé Aquecimento em todo o apartamento Características: Características Interiores - Mobilado; Casa de Banho da Suite; Roupeiros; Características Gerais - Remodelado; Orientação - Nascente; Poente; Outros Equipamentos - Gás canalizado; Aquecimento central; Máquina de lavar louça; Frigorífico; Micro-ondas; Máquina de lavar roupa; Outras características - Cozinha Equipada; Suite; Informações a considerar: LICENÇA DE UTILIZAÇÃO: nº 37, emitida em 05/06/1922, pela Câmara Municipal de Lisboa. Área útil: 59,24 m2 TIPOLOGIA: T2 Licença de utilização: 37.",False,good,False,False,23.0,{'typology': 'flat'},"{'subtitle': 'Arroios, Lisboa', 'title': 'Apartamento na travessa do Maldonado'}",True,False,False,False,False,False,KWPT-008223,
33892050,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/17/6f/fe/270833271.webp,17,3,2100.0,"{'price': {'amount': 2100.0, 'currencySuffix': '€/mês'}}",flat,rent,142.0,3,2,Laranjeiras,Lisboa,São Domingos de Benfica,Laranjeiras,pt,,38.751111,-9.1709393,False,https://www.idealista.pt/imovel/33892050/,2912,"Apartamento T3 para arrendar nas Laranjeiras junto à Loja do Cidadão. Em ótimo estado, como novo. Cozinha equipada. Ar condicionado na sala e nos quartos. Quartos com roupeiro. Varanda nas duas frentes. Nascente/ Poente. Lugar de estacionamento para 2 carros. Junto ao metro (estação Laranjeiras/ Linha azul) Zona com comércio e serviços.",False,good,False,True,15.0,{'typology': 'flat'},"{'subtitle': 'São Domingos de Benfica, Lisboa', 'title': 'Apartamento'}",False,False,False,False,False,False,215250001,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}"
33892000,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/0f/f5/6b/270831097.webp,37,,2500.0,"{'price': {'amount': 2500.0, 'currencySuffix': '€/mês'}}",flat,rent,100.0,2,3,Bairro Azul - Parque Eduardo VII,Lisboa,Avenidas Novas,Bairro Azul - Parque Eduardo VII,pt,,38.7269344,-9.1488837,False,https://www.idealista.pt/imovel/33892000/,1236,"Apartamento T2, a estrear, para arrendamento, na emblemática Av. António Augusto de Aguiar. Composto por hall e corredor de entrada, sala com cozinha em open space, 2 suites e 3 casas de banho, uma de serviço e as outras de apoio a cada um dos quartos.  A cozinha está totalmente equipada com eletrodomésticos integrados: frigorífico combinado, placa vitrocerâmica, forno multifunções, forno micro-ondas, exaustor, máquina de lavar louça e máquina de lavar roupa e secar, todos de marca Siemens e possui mobiliário em módulos de bancada com frentes lacadas. As suites possuem armários roupeiros lacados a branco, com iluminação interior e muita arrumação.  As casas de banho têm revestimento em pedra natural no pavimento e nas paredes, estão equipadas com banheira e base de duche, bancadas de lavatório suspensas com gavetões, toalheiros de parede elétricos, espelho com iluminação e sistema de desembaciamento e possuem chão radiante. O soalho é de madeira maciça envernizada.  Os acabamentos são de excelência e a pensar nas comodidades e exigências da vida contemporânea. Possui sistema de climatização quente e frio integrado nas paredes.  O apartamento está inserido num edifício de prestígio, intemporal e totalmente renovado, no estilo 'Português Suave', com 2 elevadores e portaria 24h por dia, para comodidade e conforto dos moradores.  Numa localização absolutamente central, a poucos minutos a pé de vários transportes públicos e para quem procura qualidade de vida, a dois passos do emblemático Parque Eduardo VII, do El Corte Inglês, do Lisbon Business Centre do Saldanha e da Fundação Calouste Gulbenkian.  Possui ainda um lugar de estacionamento. Agende já a sua visita!  A Castelhana agora é Dils. A Castelhana é um nome de referência no setor imobiliário português há mais de 25 anos e agora é Dils, uma empresa Italiana com mais de 50 anos de história e com escritórios em Milão, Roma e Amsterdão e agora em Lisboa, Porto, Algarve e Estoril. Em Lisboa, a nossa sede encontra-se no Chiado, um dos bairros mais emblemáticos e tradicionais da cidade. No Porto, estamos na icónica Avenida da Boavista. Na região do Algarve, temos um escritório junto à Marina de Vilamoura, e no Estoril, ao lado do famoso Casino do Estoril. Sob a marca Dils, somos especializados na consultoria para empresas, organizações e investidores institucionais, oferecendo serviços de compra, venda, arrendamento e desenvolvimento de imóveis residenciais.  Estamos à sua disposição, com uma equipa dedicada para oferecer o melhor suporte no seu próximo investimento imobiliário.  Quando o mundo muda, é hora de reescrever as regras. It's time to imagine your future space.  Categoria Energética: B-  ref:29661.",True,good,False,True,25.0,{'typology': 'flat'},"{'subtitle': 'Avenidas Novas, Lisboa', 'title': 'Apartamento'}",False,False,False,False,False,False,29661,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}"
33891902,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/0a/52/14/270830263.webp,30,6,1750.0,"{'price': {'amount': 1750.0, 'currencySuffix': '€/mês'}}",flat,rent,150.0,3,2,rua José Gamboa,Lisboa,Carnide,Centro Histórico - Quinta da Luz,pt,,38.7656382,-9.1884395,False,https://www.idealista.pt/imovel/33891902/,5091,"FAÇA CONNOSCO O MELHOR NEGÓCIO Condomínio com piscina privativa, corte de tênis e ginásio 2 lugares de garagem, grande envolvência de espaços verdes, portaria 24hs e arrecadação espaçosa. Poderá usufruir de esplanadas, parque infantil, cafés, restaurantes, lavandaria Aparamento T3com 117m2 área bruta privativa, construído em 2000, prédio com dois elevadores, situado estrategicamente junto aos principais acessos viários e rodoviários. Apartamento muito luminoso, sala com excelente varanda, onde poderá desfrutar de um belo fim de tarde. O apartamento possui separação entre a zona social e privativa (soalho desta zona em Jatobá). Três quartos, todos com roupeiros embutidos e um em suíte com banheira de hidromassagem. Duas casas de banho completas. As janelas possuem vidro duplo. Paragem de autocarro à frente do condomínio (778 da Carris) e o metro de Carnide à 600m. Próximo do Centro Comercial Colombo e a dois minutos de carro do Supermercado Continente Telheiras e a 5 minutos do supermercado Lidl. No âmbito da educação excelentes escolas públicas e privadas (Externato da Luz, Colégio Militar e Escola Secundária Virgílio Ferreira e Universidade Europeia). E na saúde tem como referência o Hospital da Luz, Lusíadas e Santa Maria. Não perca a possibilidade de viver com conforto e tranquilidade, numa urbanização com amplos espaços verdes, área desportiva que permitirá um estilo de vida único. Agende já a sua visita! Ajudamos com todo o processo! Entre em contacto connosco ou deixe-nos os seus dados e entraremos em contacto assim que possível!",True,good,False,True,12.0,{'typology': 'flat'},"{'subtitle': 'Carnide, Lisboa', 'title': 'Apartamento na rua José Gamboa'}",True,False,False,False,False,False,LX96450GR,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}"
33891879,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/8a/4b/dd/270830327.webp,32,2,5000.0,"{'price': {'amount': 5000.0, 'currencySuffix': '€/mês'}}",flat,rent,126.0,2,2,Calçada da Ajuda - Belém,Lisboa,Ajuda,Calçada da Ajuda - Belém,pt,,38.7021471,-9.2019836,False,https://www.idealista.pt/imovel/33891879/,6436,"A Feraboli Real Estate apresenta este moderno e confortável apartamento T2 num empreendimento novinho em folha, no coração de Belém. O imóvel, situado no 2º andar de um prestigiado empreendimento novo, beneficia de exposição Sudeste num lado e Noroeste no outro. O lado Sul oferece belas vistas para o rio, a ponte e o Cristo Rei. A espaçosa sala de estar está diretamente ligada a uma cozinha americana totalmente equipada Siemens, uma lavandaria com máquina de lavar e secar roupa, bastante arrumação, uma casa de banho social e, finalmente, um espaçoso terraço. O corredor dá acesso à Suite Principal, que dispõe de um closet, um terraço e uma bela casa de banho em mármore com aquecimento radiante. Por fim, o segundo quarto tem a sua própria casa de banho ao lado e também acesso ao terraço exterior. Para completar a oferta, 2 lugares de estacionamento com carregadores para veículos elétricos e uma arrecadação. Certificado energético A, piscina para todos os moradores, acesso ao ginásio do condomínio e concierge das 9h às 17h todos os dias da semana. O apartamento é arrendado sem mobília. Para mais informações, por favor contacte o nosso escritório particular. Classificação Energética: A ref: APA_368.",True,good,False,True,40.0,{'typology': 'flat'},"{'subtitle': 'Ajuda, Lisboa', 'title': 'Apartamento'}",True,False,False,False,False,False,APA_368,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}"
33891956,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/f9/e9/dd/270828410.webp,26,st,1900.0,"{'price': {'amount': 1900.0, 'currencySuffix': '€/mês'}}",flat,rent,100.0,2,3,"rua Necessidades, 60",Lisboa,Estrela,Lapa,pt,,38.7101546,-9.1669878,True,https://www.idealista.pt/imovel/33891956/,3649,"Está à procura de um espaço acolhedor e com charme em Lisboa? Este T2 mobilado, localizado numa das zonas mais carismáticas da cidade, é a escolha perfeita! Destaques do imóvel: • Tipologia: T2 (2 quartos); • Casas de banho: 3; • Cave com acesso direto a jardim privado – um refúgio tranquilo no coração da cidade; • Cozinha ampla e luminosa, com janelas para o jardim. • Sala espaçosa e acolhedora • Totalmente mobilado e equipado, em excelente estado. Localização: Situado na emblemática Calçada das Necessidades, este apartamento combina a tranquilidade de um bairro histórico com a proximidade a comércio, transportes e serviços. Ideal para quem valoriza a conveniência sem abrir mão do conforto. Disponível para entrada imediata! Não perca esta oportunidade única de viver num espaço especial em Lisboa. Agende já a sua visita e venha conhecer a sua futura casa! Licença de utilização: 447.",True,good,False,True,19.0,{'typology': 'flat'},"{'subtitle': 'Estrela, Lisboa', 'title': 'Apartamento na rua Necessidades, 60'}",False,False,False,False,False,False,KWPT-010048,
28754342,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/c9/e2/53/107381639.webp,6,3,1000.0,"{'price': {'amount': 1000.0, 'currencySuffix': '€/mês'}}",flat,rent,50.0,1,1,travessa calado,Lisboa,Penha de França,Centro,pt,,38.7311133,-9.1297043,False,https://www.idealista.pt/imovel/28754342/,1299,"T1 Remodelado à dois anos em Lisboa, na zona da Penha de França, junto à Avª Paiva Couceiro. O apartamento foi totalmente remodelado com pinturas, tratamento dos pavimentos, casa de banho e cozinha nova. A cozinha está semi equipada com exaustor, placa e fogão. 3º andar sem elevador.",False,good,False,False,20.0,{'typology': 'flat'},"{'subtitle': 'Penha de França, Lisboa', 'title': 'Apartamento na travessa calado'}",True,False,False,False,False,False,A1.2581,
33891920,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/71/a2/a9/270826051.webp,26,,1750.0,"{'price': {'amount': 1750.0, 'currencySuffix': '€/mês'}}",flat,rent,53.0,1,1,Campo de Santana - Santa Marta,Lisboa,Santo António,Campo de Santana - Santa Marta,pt,,38.72371,-9.1472255,False,https://www.idealista.pt/imovel/33891920/,1523,"Apartamento T1 sem móveis localizado no SottoMayor Premium Apartments. Localizado a 500 metros do Marquês de Pombal e da Avenida da Liberdade, zona nobre, central e privilegiada da cidade de Lisboa. Este empreendimento une o melhor de dois mundos: a vantagem de estar no centro de Lisboa e o privilégio de desfrutar da serenidade de uma zona tranquila, As áreas dividem-se por: -Cozinha equipada aberta para a sala com janela e varandim -1 Quarto com roupeiros, cofre - Wc com poliban, aquecedor de toalha Imóvel com boas áreas, boa localização em prédio com concierge, e 1 lugar de estacionamento. Lisboa A capital Portuguesa é onde tudo acontece: desde os seus bairros históricos às novas ruas cheias de vida, Lisboa é a cidade que nunca para de surpreender. Pode passear por avenidas icónicas como a Liberdade ou comer os deliciosos pastéis de Belém, sem esquecer as opções culturais e inúmeros museus da cidade. Um oásis urbano que serve o amante da calçada portuguesa e o curioso pela modernidade. A Porta da Frente Christie's é uma empresa de mediação imobiliária que trabalha no mercado há mais de duas décadas, focando-se nos melhores imóveis e empreendimentos, quer para venda quer para arrendamento. A empresa foi selecionada pela prestigiada marca Christie's International Real Estate para representar Portugal, nas zonas de Lisboa, Cascais, Oeiras e Alentejo. A principal missão da Porta da Frente Christie's é privilegiar um serviço de excelência a todos os nossos clientes.  Categoria Energética: B  ref: P35837.",False,good,False,True,33.0,{'typology': 'flat'},"{'subtitle': 'Santo António, Lisboa', 'title': 'Apartamento'}",True,False,False,False,False,False,P35837,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}"
33891849,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/bb/a0/eb/270824068.webp,16,5,1450.0,"{'price': {'amount': 1450.0, 'currencySuffix': '€/mês'}}",penthouse,rent,49.0,1,1,rua Jau,Lisboa,Alcântara,Alto de Santo Amaro,pt,,38.7052782,-9.1847397,False,https://www.idealista.pt/imovel/33891849/,5070,"Apartamento T1 mobilado Alto Santo Amaro Totalmente recuperado com projeto de arquitetura ímpar onde se afigura materiais de qualidade superior para um ambiente agradável e luxuoso. Descrição do imóvel: - Prédio emblemático - Apartamento com vista frontal Rio Tejo - Numa zona arborizada - O espaço interior divide-se entre hall de entrada, sala ampla com zona de estar e jantar, cozinha em open space, 1 quarto e 1 wc. - Tem 2 varandas com pavimento hidráulico. - Fica equipado Características técnicas da intervenção da remodelação: - Quadro elétrico e toda a parte elétrica nova. - Canalização da água e dos esgotos novos. - Pré-instalação Ar condicionado para a sala e quarto. - Porta de entrada Blindada Dierre de alta segurança. - Portas interiores lacadas em branco. - Janelas oscilobatentes, vidros duplos, com corte térmico e acústico, com caixilharia em PVC. - Estores elétricos. - Tetos falsos com luzes LED. - Sancas originais e frisos decorativos ""boiserie"" para um ambiente elegante. - Pavimento Egger Pro Laminado e Biselado em Pinho com isolamento em cortiça. - Cozinha lacada da cor ""Greige"" totalmente equipada com eletrodomésticos da marca ""TEKA e Bosch"", bancada em Silestone ""Calacatta Gold"", torneira da ""Grohe"" e lava-loiça da ""Rodi"". - Wc revestido com cerâmica retificada ""Calacatta Diamond Gold"", sanita suspensa da marca ""Grohe"", Torneira da ""Grohe"" e Conjunto de chuveiro ""Grohe"". - Possui 1 roupeiro lacado em branco com o interior em linho. Descrição da zona envolvente: - Localiza-se junto ao Instituto Superior de Agronomia, Pestana Palace Lisboa, Lx Factory e Restaurante Solar dos Nunes. Fica próximo da futura estação de Metro de Alcântara. Na envolvência existe óptima infraestrutura de serviços, comércio e zonas de lazer. Nota: Contrato mínimo de 1 ano Licença AMI - 5942.",False,good,False,True,30.0,"{'typology': 'flat', 'subTypology': 'penthouse'}","{'subtitle': 'Alcântara, Lisboa', 'title': 'Penthouse na rua Jau'}",False,False,False,False,False,False,,
33891794,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/ae/ea/1c/270821961.webp,18,1,1800.0,"{'price': {'amount': 1800.0, 'currencySuffix': '€/mês'}}",flat,rent,80.0,2,1,rua da Emenda,Lisboa,Misericórdia,Chiado - Pç. de Camões,pt,,38.7110645,-9.1454718,False,https://www.idealista.pt/imovel/33891794/,2887,"Apartamento T1+1, com cozinha equipada, recém pintado, em pleno centro de Lisboa, no Chiado. Sala de esquina, com boa luminosidade; quarto principal; quarto secundário (interior); casa de banho (com banheira); e cozinha com todos os eletrodomésticos. Divisões espaçosas. Quartos com roupeiros embutidos. A sala dispõe de louceiro, espelho e aparador. 1º Andar, sem elevador, de acesso fácil. Rua calma e muito central, com todo o tipo de comércio e transportes nas imediações. Metro. Baixa-Chiado a 3 minutos. A 10 minutos das estações de comboio do Cais do Sodré e do Rossio. 1+1 Bedroom apartment, with equipped kitchen, recently painted, in the heart Lisbon, Chiado neighborhood. Corner room, with good light; master bedroom; second bedroom/office/walk-in-closet; bathroom (with bathtub); and kitchen with all appliances. Spacious areas. Rooms with built-in closets. The living room has a cupboard, mirror and sideboard. 1st Floor, no elevator, easy access. Quiet and very central street, with all types of commerce and transport nearby. Subway. Baixa-Chiado 3 minutes away. 10 minutes from Cais do Sodré and Rossio train stations.   Appartement 3 pièces, avec cuisine équipée, récemment peint, dans le quartier du Chiado, au coeur de Lisbonne. Salon d'angle, avec une bonne luminosité; chambre principale; deuxième chambre/bureau/dressing; salle de bain (avec baignoire); et cuisine avec tous les eléctroménagers. Pièces spacieuses. Chambres avec placards intégrés. Le salon dispose d'un armoire, d'un miroir et d'un buffet. 1er étage, sans ascenseur, accès facile. Rue calme et très centrale, avec tous types de commerces et transports à proximité. Métro. Baixa-Chiado à 3 minutes. A 10 minutes des gares de Cais do Sodré et Rossio.",True,good,False,False,23.0,{'typology': 'flat'},"{'subtitle': 'Misericórdia, Lisboa', 'title': 'Apartamento na rua da Emenda'}",True,False,False,False,False,False,120611786-52,
33891801,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/59/b0/4d/270820123.webp,30,,2200.0,"{'price': {'amount': 2200.0, 'currencySuffix': '€/mês'}}",flat,rent,133.0,1,1,Marvila,Lisboa,Marvila,,pt,,38.7445416,-9.1027311,False,https://www.idealista.pt/imovel/33891801/,3566,"Fantástica Pentouse - com Terraço de 54 m2 Apresentamos um espetacular Penthouse no magnífico empreendimento Prata Riverside Village, com uma área privativa de 80 m2 e terraço de 54 m² oferecendo uma maravilhosa vista para o rio Tejo.  O apartamento está neste momento em regime de Alojamento Local com excelente taxa de ocupação, sendo a licença de AL transmissível para o novo proprietário. O apartamento é composto por um quarto/suite de 27 m2; uma ampla e luminosa sala e cozinha em openspace, e ainda um lavabo social.  Imagine acordar enquanto a luz entra delicadamente pelo quarto. Imagine levantar-se, abrir as janelas e deixar o sol inundar a casa enquanto a vista do rio o convida a pensar nas possibilidades que o dia oferece. Imagine que isto se passa todos os dias. O Prata Riverside Village, projetado pelo renomado arquiteto Renzo Piano, está situado entre o antigo bairro industrial de Marvila e o Parque das Nações. Esta localização privilegiada à beira-rio permite desfrutar de vistas espetaculares sobre o Rio Tejo. O empreendimento oferece uma zona comum de lazer cosmopolita, ao mesmo tempo que proporciona a tranquilidade de um bairro, com uma variada oferta de comércio, mercado e restaurantes, essenciais ao conforto da vida diária. De um lado, o charme pitoresco das sinuosas ruas lisboetas, debruadas a calçada portuguesa, ao longo de toda a frente de rio, desde o Terreiro do Paço, a Alfama e Marvila.  Do outro lado, o Parque das Nações, a zona mais moderna e sofisticada de Lisboa, e um dos mais importantes bairros residenciais, comerciais e de lazer na capital portuguesa.  Foi aqui, entre o melhor de dois mundos e com uma vista absolutamente ímpar sobre o Tejo, que Renzo Piano, vencedor de um Prémio Pritzker e considerado um dos maiores nomes da arquitetura mundial, deu vida àquele que é já hoje um dos seus projetos de referência.  Inspirada nas velas dos navios que cruzam o Tejo, e com uma arquitetura singular o Prata Riverside Village, assume uma personalidade única, mas perfeitamente integrada na envolvente e na frente ribeirinha.  O próprio traçado do projeto garante que todos os apartamentos tenham uma vista de rio, privilegiando também uma praça central arborizada, ponto focal da comunidade, apoiada por inúmeras lojas, serviços e equipamentos de lazer para toda a família. O antigo bairro industrial de Braço de Prata está na moda. Armazéns abandonados tornam-se novos negócios, restaurantes de conceito, cervejarias artesanais, galerias de arte e bares únicos para explorar, pouco a pouco, pois existe sempre algo novo ao virar da esquina Estilo •Cozinhas de design italiano Ernesto Meda  •Equipamento completo de cozinha SMEG  •Balcão Masai Piedra e mobiliário lacado Fenix  •Casas de Banho com materiais de alta qualidade  •Soalho multicamadas de madeira de carvalho  •Elevadores panorâmicos em vidro Conforto e Segurança •Ar Condicionado  •Painéis solares para aquecimento de água  •Jardim privado para cada condomínio  •Parqueamento para uma viatura •Sistemas integrados de controlo e segurança Venha Conhecer!  Agende uma visita!",False,good,False,True,17.0,{'typology': 'flat'},"{'subtitle': 'Marvila, Lisboa', 'title': 'Apartamento'}",True,True,False,False,False,False,C0223-07833,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}"
33891743,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/fb/f7/8c/270816171.webp,11,3,1800.0,"{'price': {'amount': 1800.0, 'currencySuffix': '€/mês'}}",flat,rent,120.0,2,1,Lapa,Lisboa,Estrela,Lapa,pt,,38.7054857,-9.1670337,False,https://www.idealista.pt/imovel/33891743/,4086,"Apartamento T2 com Varanda, Garagem e Arrecadação na Avenida Infante Santo – Estrela, Lisboa Apresentamos este excelente apartamento localizado no 3º andar de um edifício moderno, construído em 2008, situado em plena Avenida Infante Santo, uma das áreas mais prestigiadas e centrais da cidade. Com uma área bruta privativa de 120 m², o imóvel destaca-se pela sua funcionalidade e conforto, distribuídos da seguinte forma: •Hall de entrada amplo e acolhedor; •Sala luminosa, com acesso direto a uma varanda e aquecimento Central; •Corredor com roupeiros embutidos, otimizando o espaço de arrumação; •Cozinha totalmente equipada, ideal para quem valoriza praticidade no dia a dia; •2 quartos, ambos espaçosos e bem iluminados; •1 casa de banho completa, equipada com banheira; •Marquise, sendo utilizada como lavandaria / espaço de apoio. O imóvel inclui ainda: •1 lugar de garagem, garantindo segurança e comodidade para o seu veículo; •1 arrecadação, perfeita para guardar itens adicionais. Localização privilegiada: Situado na Avenida Infante Santo, o apartamento beneficia de uma localização estratégica, com fácil acesso a transportes públicos, comércio local, serviços e escolas. A proximidade ao centro histórico de Lisboa, bem como às zonas ribeirinhas, torna este imóvel ideal para quem procura qualidade de vida numa das áreas mais desejadas da cidade. Uma oportunidade única de viver em Lisboa. ref: 133947 Licença de utilização: 420/UT/2008 CM Lisboa.",True,good,False,True,15.0,{'typology': 'flat'},"{'subtitle': 'Estrela, Lisboa', 'title': 'Apartamento'}",True,False,False,False,False,False,133947,
33891662,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/45/ac/2c/270809991.webp,30,13,1400.0,"{'price': {'amount': 1400.0, 'currencySuffix': '€/mês'}}",flat,rent,70.0,1,1,"praça Nuno Rodrigues dos Santos, 8",Lisboa,São Domingos de Benfica,Laranjeiras,pt,,38.7448703,-9.1664496,True,https://www.idealista.pt/imovel/33891662/,2241,"EMBAIXADA DA CASA | Apresenta excelente T1 mobilado, com 1 lugar de garagem, junto ao Clube de Ténis das Laranjeiras. Apartamento espaçoso, com uma luminosidade fantástica e suite com roupeiro. Recentemente remodelado. Prédio de prestígio, com assinatura dos Arquitetos Valsassina e Soares Costa, com porteiro permanente e vídeo-vigilância. Muito actual e bem conservado, é um prédio pensado para proporcionar bem estar e conforto. Próximo do Jardim Zoológico, Hospital Santa Maria, Cidade Universitária, ISCTE e da Universidade Católica. Facilidade de acessos a todos os pontos da cidade, numa das zonas mais bem localizadas de Lisboa. Proximidade de todo o tipo de transportes. A 5 minutos a pé do Metro. EMBAIXADA DA CASA | Presents an excellent furnished T1, with 1 parking space, next to the Laranjeiras Tennis Club. Spacious apartment, fantastic light and suite with closet. Refurbished. Prestigious building, designed by Architects Valsassina and Soares Costa, with permanent doorman and video monitoring. Very current and well maintained, it is a building designed to provide well-being and comfort. Close to the Zoo, Santa Maria Hospital, Cidade Universitária, ISCTE and the Catholic University. Ease of access to all points of the city, in one of the best located areas of Lisbon. Proximity to all types of transport. 5 minutes walk from the Metro.",True,good,False,True,20.0,{'typology': 'flat'},"{'subtitle': 'São Domingos de Benfica, Lisboa', 'title': 'Apartamento na praça Nuno Rodrigues dos Santos, 8'}",True,False,False,False,False,False,J1003,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}"
