propertyCode,thumbnail,externalReference,numPhotos,floor,price,priceInfo,propertyType,operation,size,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,change,detailedType,suggestedTexts,hasPlan,has3DTour,has360,hasStaging,savedAd,notes,topNewDevelopment,topPlus,parkingSpace,neighborhood
34141956,https://img4.idealista.pt/blur/480_360_mq/0/id.pro.pt.image.master/aa/dd/47/282185874.webp,APA_1046,35,3,5595.0,"{'price': {'amount': 5595.0, 'currencySuffix': '€/mês'}}",flat,rent,230.0,3,3,"praça da Alegria, 25",Lisboa,Santo António,Praça da Alegria,pt,38.7175895,-9.1455999,True,https://www.idealista.pt/imovel/34141956/,"T3 duplex na Praça da Alegria Disponível a partir de 1 de Maio Prédio totalmente reconstruído, na Praça da Alegria Apartamento no último piso, com vista para a Praça da Alegria  Muito luminoso Apartamento novo, por estrear O apartamento é distribuído por 2 pisos: o piso principal com sala, cozinha, casa de banho social, 2 quartos, dos quais uma suite, ambos com varadins. No piso superior fica uma suite, ou escritório. Cozinha equipada com forno e micro ondas Smeg, placa vitro cerâmica e exaustor com filtro de carbono, máquina de lavar e secar Smeg, e um espaço de lavandaria Bomba de calor Estacionamento em cave, para 2 carros, e carregador para carros eléctricos Localização ideal para fazer vida a pé, mas também a nível de acessos: a 5 minutos da auto-estrada e do Liceu Francês e a 20 minutos do aeroporto  Categoria Energética: B  ref: APA_1046.",False,good,False,True,24.0,{},{'typology': 'flat'},"{'subtitle': 'Santo António, Lisboa', 'title': 'Apartamento na praça da Alegria, 25'}",True,False,False,False,{},[],False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",
34141944,https://img4.idealista.pt/blur/480_360_mq/0/id.pro.pt.image.master/be/b9/c1/282185356.webp,M006AM,34,3,1400.0,"{'price': {'amount': 1400.0, 'currencySuffix': '€/mês'}}",flat,rent,60.0,2,1,rua da Venezuela,Lisboa,Benfica,Avenida do Uruguai,pt,38.7461921,-9.1972111,False,https://www.idealista.pt/imovel/34141944/,"Este elegante apartamento T2, totalmente remodelado, encontra-se disponível para arrendamento em uma das zonas mais procuradas de Lisboa: Benfica. Perfeito para um público exigente que procura conforto, qualidade e sofisticação. Com um design moderno, o imóvel foi pensado para oferecer a máxima funcionalidade e estética. A cozinha, equipada com eletrodomésticos, integra-se harmoniosamente com a zona social, criando um ambiente ideal para receber convidados ou desfrutar de momentos em família. O apartamento encontra-se completamente mobilado e equipado com todos os eletrodomésticos necessários para o teu dia a dia. As divisões são espaçosas e bem distribuídas, com bastante arrumação tanto nos quartos como na cozinha, garantindo que o teu lar se mantém sempre organizado e funcional. Com localização privilegiada, o apartamento oferece fácil acesso a transportes públicos, serviços, escolas e zonas comerciais, ideal para quem procura a combinação perfeita entre qualidade de vida e conveniência. Procura Comprar, Vender, Arrendar um apartamento, moradia ou qualquer outro imóvel? Fale com a MacTown Imobiliária que através dos Nossos Serviços de Mediação Imobiliária iremos tornar a sua compra ou venda de casa, ou arrendamento, rápido, simples e rentável! A informação facultada, embora precisa, é meramente informativa pelo que não pode ser considerada vinculativa e está sujeita a alterações.  Categoria Energética: D  ref: M006AM.",True,good,False,False,23.0,{},{'typology': 'flat'},"{'subtitle': 'Benfica, Lisboa', 'title': 'Apartamento na rua da Venezuela'}",True,False,False,False,{},[],False,False,,
34141955,https://img4.idealista.pt/blur/480_360_mq/0/id.pro.pt.image.master/66/dd/f8/282184723.webp,120631645-87,16,bj,1300.0,"{'price': {'amount': 1300.0, 'currencySuffix': '€/mês'}}",flat,rent,65.0,2,1,rua Lopes,Lisboa,Penha de França,Alto de São João - Alto do Varejão,pt,38.727568,-9.1207113,False,https://www.idealista.pt/imovel/34141955/,"Apartamento T2 para Arrendamento - Penha de França Apartamento disponível a partir de 1 de Maio de 2025 Apartamento, situado num r/c alto, o apartamento está todo remodelado, cozinha equipada e mobilado. Perto do centro de Lisboa, a poucos minutos do Aeroporto, ao pé da Igreja Paroquial de São Francisco de Assis e perpendicular à Adolfo Coelho. Relativamente próximo à parada do alto São João. Rodeado de todo tipo de transportes, comércio e serviços. Visitas dia 12/04/2025 das 10,30h às 12h. Requisitos:  2 rendas + 2 meses de caução  Documentação: Cartão de Cidadão e/ou Passaporte,   Cartão de residente, cópia dos 3 últimos recibos de vencimento,   última declaração de IRS Fiador Não perca esta oportunidade, marque já a sua visita!    Licença de Utilização - 218.",False,good,False,False,20.0,{},{'typology': 'flat'},"{'subtitle': 'Penha de França, Lisboa', 'title': 'Apartamento na rua Lopes'}",False,False,False,False,{},[],False,False,,
34141950,https://img4.idealista.pt/blur/480_360_mq/0/id.pro.pt.image.master/1d/4f/94/282183676.webp,W-02ZG13,26,,4000.0,"{'price': {'amount': 4000.0, 'currencySuffix': '€/mês'}}",flat,rent,75.0,1,1,Rossio - Martim Moniz,Lisboa,Santa Maria Maior,Rossio - Martim Moniz,pt,38.7144791,-9.138458,False,https://www.idealista.pt/imovel/34141950/,"Charmoso apartamento duplex de 1 quarto Oferece um espaço aconchegante, perfeito para a vida na cidade. Com muita luz natural entrando pelas grandes janelas. Comodidades: Oferece uma área de cozinha aberta, uma sala de estar e jantar espaçosa e duas varandas para aproveitar o ar fresco e as vistas. Localizado em uma área central privilegiada do Rossio/Avenida da Liberdade. A apenas 2 minutos a pé de restauração, transportes públicos e supermercados. O edifício também inclui um elevador para maior conveniência. Agende sua visita conosco em breve.  Categoria Energética: B-  ref: W-02ZG13.",False,good,False,False,53.0,{},{'typology': 'flat'},"{'subtitle': 'Santa Maria Maior, Lisboa', 'title': 'Apartamento'}",True,False,False,False,{},[],False,False,,
34141843,https://img4.idealista.pt/blur/480_360_mq/0/id.pro.pt.image.master/ec/c8/e1/282180543.webp,EuLisboa_M3A,24,,2960.0,"{'price': {'amount': 2960.0, 'currencySuffix': '€/mês'}}",flat,rent,100.0,1,1,Príncipe Real - São Bento,Lisboa,Misericórdia,Príncipe Real - São Bento,pt,38.7161637,-9.1499488,False,https://www.idealista.pt/imovel/34141843/,"Apartamento T1 peça única no coração do Príncipe Real Descubra esta verdadeira joia no centro do Príncipe Real, um apartamento T1 inserido numa elegante moradia de traça antiga, junto ao jardim. Esta peça única destaca-se pela sua fabulosa decoração e pela atmosfera acolhedora e sofisticada que proporciona. O apartamento é composto por uma sala em open space, inteligentemente dividida em zona de estar, área de jantar e um espaço de escritório, ideal para quem procura conforto e funcionalidade. A cozinha, totalmente equipada, oferece praticidade no dia a dia, contando ainda com uma despensa para maior organização. O quarto, espaçoso e elegante, dispõe de um generoso closet, garantindo um espaço de arrumação eficiente. A casa de banho, com acabamentos requintados, completa esta magnífica habitação. Com vistas deslumbrantes para o jardim e um ambiente de requinte, este apartamento destaca-se pelo charme intemporal e pelo cuidado na decoração, sendo uma oportunidade rara para quem deseja viver num dos bairros mais exclusivos e vibrantes de Lisboa. Unique 1-bedroom apartment in the heart of Príncipe Real Discover this true gem in the centre of Príncipe Real, a 1-bedroom apartment set in an elegant old house, next to the garden. This unique piece stands out for its fabulous décor and the welcoming and sophisticated atmosphere it provides. The apartment consists of an open-plan living room, cleverly divided into a living area, dining area and an office space, ideal for those seeking comfort and functionality. The fully equipped kitchen offers practicality in everyday life, and also has a pantry for greater organization. The spacious and elegant bedroom has a generous closet, ensuring efficient storage space. The bathroom, with exquisite finishes, completes this magnificent home. With stunning views of the garden and an atmosphere of refinement, this apartment stands out for its timeless charm and careful decoration, being a rare opportunity for those who wish to live in one of the most exclusive and vibrant neighbourhoods in Lisbon.  Categoria Energética: B  ref: EuLisboa_M3A.",False,good,False,False,30.0,{},{'typology': 'flat'},"{'subtitle': 'Misericórdia, Lisboa', 'title': 'Apartamento'}",False,False,False,False,{},[],False,False,,
29976941,https://img4.idealista.pt/blur/480_360_mq/0/id.pro.pt.image.master/36/a3/26/106767237.webp,APT-0104,30,1,2600.0,"{'price': {'amount': 2600.0, 'currencySuffix': '€/mês'}}",flat,rent,236.0,2,3,rua Luciano Cordeiro,Lisboa,Santo António,Campo de Santana - Santa Marta,pt,38.7245929,-9.1457154,False,https://www.idealista.pt/imovel/29976941/,"Fantástico apartamento T2 com móveis fica na Rua Luciano Cordeiro, Piso 1, com um terraço grande. Cozinha e sala viradas a Sudeste, com vista para a Marquês de Pombal. Este imóvel com excelentes áreas, é composto por 2 quartos, ambos com roupeiro, tudo deles em suite com casa de banho com duche e banheira, uma casa de banho social, uma sala e cozinha, equipada totalmente. Instalação de ar condicionados, vidros duplos, cortinas em toda a casa. Há 1 lugare de parqueamento em cave. A excelente localização deste apartamento oferece-lhe tudo a escassos metros de distância. Marquês de Pombal e metro a 5 minutos a pé. Cafés, farmácia, clínicas médicas, supermercados, restaurantes, lavandaria, barbeiro, ginásio, várias agências bancárias são só alguns dos serviços localizados a poucos metros da porta do prédio.  O apartamento vai estar pronto a partir de dia um de julho de 2025. ***CONDIÇÕES*** - O apartamento estará disponível a 1 de junho de 2025. - Período mínimo do contrato: Um ano. - 2 rendas de entrada, mais 1 de caução. - IRS dos dois anos últimos, ou contrato de trabalho com recibos de salários dos três meses últimos. Para mais informações contacte-me, por favor. (WhatsApp: 00351 / 927 / 315 / 268) Partilho com todas as imobiliárias com AMI em regime de 50%: 50%.  Hope Square Imobiliário é um membro do ASMIP - Associação dos Mediadores do Imobiliário de Portugal. Marque a sua visita!",False,good,False,True,11.0,{},{'typology': 'flat'},"{'subtitle': 'Santo António, Lisboa', 'title': 'Apartamento na rua Luciano Cordeiro'}",False,False,False,False,{},[],False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",
32688309,https://img4.idealista.pt/blur/480_360_mq/0/id.pro.pt.image.master/91/59/14/216172803.webp,CLRL327,30,1,22000.0,"{'price': {'amount': 22000.0, 'currencySuffix': '€/mês', 'priceDropInfo': {'formerPrice': 28000.0, 'priceDropValue': 6000, 'priceDropPercentage': 21}}}",duplex,rent,636.0,6,5,Lapa,Lisboa,Estrela,Lapa,pt,38.710916,-9.1627001,False,https://www.idealista.pt/imovel/32688309/,"APARTAMENTO T6 TRIPLEX �️ | 636M² | CONDOMÍNIO DE LUXO COM PISCINA �♂️ | MOBILADO E EQUIPADO ✨ Situado no emblemático Condomínio Buenos Aires Palace, este extraordinário apartamento T6 triplex, com impressionantes 636m² de área bruta, representa um verdadeiro marco no panorama residencial de Lisboa. O palácio original — outrora residência dos Viscondes dos Olivais após o terramoto de 1755 — foi totalmente reconvertido num espaço habitacional de luxo, preservando elementos únicos como os dois torreões de entrada, símbolo de distinção real. � A propriedade oferece uma fusão sublime entre história, inovação tecnológica e conforto moderno. Equipado com domótica em todas as divisões (gestão de luzes, cortinas e ar condicionado), este apartamento está totalmente mobilado com peças selecionadas e revestido com os melhores materiais e acabamentos disponíveis. O primeiro piso conta com: �️ Sala de estar e jantar com 72m² e varanda de 17m² � Sala de convívio (19m²) �️ Cozinha SMEG (22m²) + lavandaria �� Suíte para staff � Lavabo social (14m²) � Spa em madeira teca com luzes embutidas (35m²), ideal para massagens e ginásio O piso inferior, com entrada independente, é dedicado a convidados: Sala (18m²) com varanda Suíte (31m²) com varanda privada No piso superior, encontra-se a área de descanso: Lounge (36,7m²) 3 suítes Júnior (20,25m² | 23,8m² | 27m²) Master bedroom com 113,5m²: acesso direto por elevador, lareira, área de estar, terraço com 40m², closet em ferro (7m²), e casa de banho em mármore grego com duche duplo e banheira de luxo �� A completar esta obra-prima, uma garagem box para 4 viaturas, sala de motoristas e casa de banho completa ����. � Localização: Bairro da Lapa, Estrela, Lisboa �� Agente responsável: Rodolfo Leitão � Marque já a sua visita e descubra este tesouro arquitetónico e exclusivo no coração da cidade! Licença de construção / utilização: 111.",False,good,False,True,35.0,{},"{'typology': 'flat', 'subTypology': 'duplex'}","{'subtitle': 'Estrela, Lisboa', 'title': 'Duplex'}",False,False,False,False,{},[],False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",
34141734,https://img4.idealista.pt/blur/480_360_mq/0/id.pro.pt.image.master/68/55/12/282176789.webp,APA_7022,26,bj,6000.0,"{'price': {'amount': 6000.0, 'currencySuffix': '€/mês'}}",flat,rent,165.0,2,3,Príncipe Real,Lisboa,Santo António,Príncipe Real,pt,38.7174945,-9.1527077,False,https://www.idealista.pt/imovel/34141734/,"Magnifico apartamento T2 com terraço e garagem, totalmente mobilado e equipado, inserido num condominio de luxo com maravilhoso jardim no Principe Real. A este imóvel, com 124m2 de área útil, acresce um amplo terraço com 34m2 e ainda um patio interior de 7m2 que faz ligação ás duas Suites.  Edifício de prestigio, com ótima exposição solar, materiais nobres e acabamentos de qualidade, ar condicionado, aquecimento e piso radiante. Cozinha totalmente equipada com electrodomésticos de topo. 1 lugar de estacionamento. Dada a sua centralidade, este condomínio residencial desfruta de uma localização única no Príncipe Real, ficando a uma curta distância do Chiado, São Bento, Largo do Rato, Amoreiras e El Cort Ingles, com acessibilidades a todo o tipo de comércio, transportes públicos, a espaços verdes como o Jardim da Estrela, Parque Eduardo VII, Jardim Botânico e à zona Histórica da cidade.  Categoria Energética: A  ref: APA_7022.",False,good,False,True,36.0,{},{'typology': 'flat'},"{'subtitle': 'Santo António, Lisboa', 'title': 'Apartamento'}",False,False,False,False,{},[],False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",
34141407,https://img4.idealista.pt/blur/480_360_mq/0/id.pro.pt.image.master/41/e3/b8/282166369.webp,0616,34,6,1900.0,"{'price': {'amount': 1900.0, 'currencySuffix': '€/mês'}}",flat,rent,121.0,3,2,Av. Estados Unidos da América,Lisboa,Alvalade,Av. Estados Unidos da América,pt,38.7507294,-9.1403584,False,https://www.idealista.pt/imovel/34141407/,"Arrenda-se Apartamento T3 remodelado em Alvalade, Lisboa Este apartamento sofreu obras de remodelação, incluindo canalização e parte elétrica e encontra-se inserido num 6º andar, em prédio com 2 elevadores, localizado junto ao cruzamento da Avenida de Roma com a Avenida dos Estados Unidos da América. Situa-se junto ao Parque Desportivo do INATEL e com parque infantil à frente do prédio.   O apartamento dispõe de uma exposição solar de excelência (Nascente/Poente) permitindo a entrada de bastante luz natural durante todo o dia. O prédio tem porteira e duas portas de acesso, uma delas com intercomunicador e código de acesso e outra com rampa para mobilidade reduzida. A sua localização privilegiada permite rápido acesso a todo o tipo de comércio, serviços e transportes públicos como bancos, farmácias, supermercados, cafés, restaurantes, cinemas e todo o tipo de comércio local a 2, 3 minutos a pé. Situa-se também muito próximo do “Centro Comercial de Alvalade” e do “Centro Comercial Acqua Roma”, a 10 minutos de carro das saídas de Lisboa para Norte e para Sul, a 10 minutos do aeroporto de Lisboa, 2 minutos a pé da estação de metro de “Roma” e a 15 minutos a pé da Universidade de Lisboa e do ISCTE. Estacionamento exterior grátis destinado a residentes e junto ao “Parque América”, onde eventualmente se pode ter uma avença, caso assim o pretenda. O apartamento com 121m2 de área bruta privativa divide-se da seguinte forma: - Hall de entrada com 3.87m2; - Sala de Estar/Jantar (19.25m2) com uma vista desafogada; - Cozinha (13.15m2) com despensa e grandes janelas, equipada com frigorifico, fogão/forno, exaustor, esquentador e máquina de lavar a roupa; - 1 Casa de Banho equipada com “Poliban” e janelas de vidro duplo oscilo-batentes (3.8m2); - 1 Casa de Banho equipada com “Poliban” e janela oscilo-batente (7m2); - Quarto (9m2) com excelente janela e acesso a varanda fechada (3.03m2), com janelas de vidro duplo oscilo-batentes e uma vista desafogada; - Quarto (10.68m2) com excelente janela e acesso a varanda fechada com janelas de vidro duplo oscilo-batentes, com vista desafogada, “closet” (3.93m2) e espaço destinado a armário; - Quarto (15.25m2) com acesso a varanda (4m2) Não perca esta excelente oportunidade de viver com todo o conforto, segurança e privacidade que este imóvel lhe poderá proporcionar!  .",False,good,False,True,16.0,{},{'typology': 'flat'},"{'subtitle': 'Alvalade, Lisboa', 'title': 'Apartamento'}",False,False,False,False,{},[],False,False,,
34109883,https://img4.idealista.pt/blur/480_360_mq/0/id.pro.pt.image.master/30/93/4a/282164830.webp,733902,16,,1400.0,"{'price': {'amount': 1400.0, 'currencySuffix': '€/mês'}}",flat,rent,60.0,2,1,rua da Bombarda,Lisboa,Arroios,Anjos,pt,38.7192911,-9.1353915,False,https://www.idealista.pt/imovel/34109883/,"RESERVAS E PEDIDOS DE INFORMAÇÃO Para obter informações detalhadas e reservar online, clique abaixo do mapa em “Link Adicional”. TERMOS E CONDIÇÕES DE ALOJAMENTO: - Data de Disponibilidade: DISPONÍVEL AGORA - Duração Mínima de Aluguer: 30 dias - Número Máximo de Hóspedes: 2 - Todas as Despesas Incluídas: Não, para mais informações visite o site - Adicional:  - Animais de Estimação Não Permitido  - Fumadores Não Permitido DETALHES DA PROPRIEDADE Apartamento com 2 quartos, com área exterior  - Localização: Localizado on Intendente em Lisbon com uma variedade de opções de refeições, lojas essenciais e atividades para fazer, com fácil acesso aos transportes públicos. 2 quartos em Apartment com 1 casas de banho. Características  - Televisão por cabo  - Zona exterior  - Wi-Fi SOBRE A UNIPLACES O Seu Local de Confiança para Encontrar Casa Como uma plataforma online pioneira, a Uniplaces liga indivíduos, sejam estudantes, profissionais ou famílias, a uma variedade de alojamentos para arrendamento. O nosso compromisso vai para além das listagens - verificamos cada propriedade para garantir que cumpre os nossos rigorosos critérios de conforto e conveniência. Escolha a Uniplaces para uma jornada de arrendamento suave, fiável e com uma excelente relação qualidade-preço.",False,good,False,False,23.0,{},{'typology': 'flat'},"{'subtitle': 'Arroios, Lisboa', 'title': 'Apartamento na rua da Bombarda'}",False,False,False,False,{},[],False,False,,
34112013,https://img4.idealista.pt/blur/480_360_mq/0/id.pro.pt.image.master/8e/c3/dd/282164261.webp,668573,12,,2000.0,"{'price': {'amount': 2000.0, 'currencySuffix': '€/mês'}}",flat,rent,45.0,1,1,beco do Loureiro,Lisboa,Santa Maria Maior,Alfama,pt,38.7132871,-9.1302392,False,https://www.idealista.pt/imovel/34112013/,"RESERVAS E PEDIDOS DE INFORMAÇÃO Para obter informações detalhadas e reservar online, clique abaixo do mapa em “Link Adicional”. TERMOS E CONDIÇÕES DE ALOJAMENTO: - Data de Disponibilidade: 26/05/2025 - Duração Mínima de Aluguer: 28 dias - Número Máximo de Hóspedes: 2 - Todas as Despesas Incluídas: Não, para mais informações visite o site - Adicional:  - Animais de Estimação Não Permitido  - Fumadores Não Permitido DETALHES DA PROPRIEDADE Apartamento com 1 quarto  - Localização: Localizado on Alfama em Lisbon com uma variedade de opções de refeições, lojas essenciais e atividades para fazer, com fácil acesso aos transportes públicos. 1 quartos em Apartment com 1 casas de banho. Características  - Wi-Fi  - Televisão por cabo  - Aquecimento central  - Zona exterior  - Toalhas e lençóis  - Forno  - Máquina de lavar roupa SOBRE A UNIPLACES O Seu Local de Confiança para Encontrar Casa Como uma plataforma online pioneira, a Uniplaces liga indivíduos, sejam estudantes, profissionais ou famílias, a uma variedade de alojamentos para arrendamento. O nosso compromisso vai para além das listagens - verificamos cada propriedade para garantir que cumpre os nossos rigorosos critérios de conforto e conveniência. Escolha a Uniplaces para uma jornada de arrendamento suave, fiável e com uma excelente relação qualidade-preço.",False,good,False,False,44.0,{},{'typology': 'flat'},"{'subtitle': 'Santa Maria Maior, Lisboa', 'title': 'Apartamento no beco do Loureiro'}",False,False,False,False,{},[],False,False,,
34124066,https://img4.idealista.pt/blur/480_360_mq/0/id.pro.pt.image.master/e4/1e/88/282162909.webp,534557,45,,3000.0,"{'price': {'amount': 3000.0, 'currencySuffix': '€/mês'}}",flat,rent,42.0,1,1,rua Tenente Valadim,Lisboa,Estrela,Doca de Alcântara,pt,38.7058913,-9.1699506,False,https://www.idealista.pt/imovel/34124066/,"RESERVAS E PEDIDOS DE INFORMAÇÃO Para obter informações detalhadas e reservar online, clique abaixo do mapa em “Link Adicional”. TERMOS E CONDIÇÕES DE ALOJAMENTO: - Data de Disponibilidade: 01/06/2025 - Duração Mínima de Aluguer: 90 dias - Número Máximo de Hóspedes: 2 - Todas as Despesas Incluídas: Sim, para mais informações visite o site - Adicional:  - Animais de Estimação Não Permitido  - Fumadores Não Permitido DETALHES DA PROPRIEDADE Apartamento com 1 quarto  - Localização: Localizado on Alcântara em Lisbon com uma variedade de opções de refeições, lojas essenciais e atividades para fazer, com fácil acesso aos transportes públicos. 1 quartos em Apartment com 1 casas de banho. Características  - Air condicionado  - Televisão por cabo  - Aquecimento central  - Wi-Fi  - Toalhas e lençóis  - Máquina de lavar roupa  - Máquina de lavar louça SOBRE A UNIPLACES O Seu Local de Confiança para Encontrar Casa Como uma plataforma online pioneira, a Uniplaces liga indivíduos, sejam estudantes, profissionais ou famílias, a uma variedade de alojamentos para arrendamento. O nosso compromisso vai para além das listagens - verificamos cada propriedade para garantir que cumpre os nossos rigorosos critérios de conforto e conveniência. Escolha a Uniplaces para uma jornada de arrendamento suave, fiável e com uma excelente relação qualidade-preço.",False,good,False,False,71.0,{},{'typology': 'flat'},"{'subtitle': 'Estrela, Lisboa', 'title': 'Apartamento na rua Tenente Valadim'}",False,False,False,False,{},[],False,False,,
34124095,https://img4.idealista.pt/blur/480_360_mq/0/id.pro.pt.image.master/da/41/fc/282161888.webp,183529,20,,3000.0,"{'price': {'amount': 3000.0, 'currencySuffix': '€/mês'}}",flat,rent,44.0,1,1,beco dos Peixinhos,Lisboa,São Vicente,Graça,pt,38.7200075,-9.1282417,False,https://www.idealista.pt/imovel/34124095/,"RESERVAS E PEDIDOS DE INFORMAÇÃO Para obter informações detalhadas e reservar online, clique abaixo do mapa em “Link Adicional”. TERMOS E CONDIÇÕES DE ALOJAMENTO: - Data de Disponibilidade: 27/05/2025 - Duração Mínima de Aluguer: 28 dias - Número Máximo de Hóspedes: 4 - Todas as Despesas Incluídas: Sim, para mais informações visite o site - Adicional:  - Animais de Estimação Não Permitido  - Fumadores Não Permitido DETALHES DA PROPRIEDADE Apartamento com 1 quarto  - Descrição da Propriedade na Uniplaces: No momento do check-in, o pagamento do aluguel do último mês deve ser feito, juntamente com o depósito de segurança e a taxa de administração.  - Localização: Localizado on Graça em Lisbon com uma variedade de opções de refeições, lojas essenciais e atividades para fazer, com fácil acesso aos transportes públicos. 1 quartos em Apartment com 1 casas de banho. Características  - Wi-Fi  - Air condicionado  - Forno  - Microondas  - Máquina de lavar roupa SOBRE A UNIPLACES O Seu Local de Confiança para Encontrar Casa Como uma plataforma online pioneira, a Uniplaces liga indivíduos, sejam estudantes, profissionais ou famílias, a uma variedade de alojamentos para arrendamento. O nosso compromisso vai para além das listagens - verificamos cada propriedade para garantir que cumpre os nossos rigorosos critérios de conforto e conveniência. Escolha a Uniplaces para uma jornada de arrendamento suave, fiável e com uma excelente relação qualidade-preço.",False,good,False,False,68.0,{},{'typology': 'flat'},"{'subtitle': 'São Vicente, Lisboa', 'title': 'Apartamento no beco dos Peixinhos'}",False,False,False,False,{},[],False,False,,
34111986,https://img4.idealista.pt/blur/480_360_mq/0/id.pro.pt.image.master/06/4e/0e/282161677.webp,64010,10,,2000.0,"{'price': {'amount': 2000.0, 'currencySuffix': '€/mês'}}",flat,rent,35.0,1,1,praça Alvalade,Lisboa,Alvalade,Bairro de Alvalade,pt,38.7523836,-9.1421741,False,https://www.idealista.pt/imovel/34111986/,"RESERVAS E PEDIDOS DE INFORMAÇÃO Para obter informações detalhadas e reservar online, clique abaixo do mapa em “Link Adicional”. TERMOS E CONDIÇÕES DE ALOJAMENTO: - Data de Disponibilidade: 01/09/2025 - Duração Mínima de Aluguer: 27 dias - Número Máximo de Hóspedes: 3 - Todas as Despesas Incluídas: Sim, para mais informações visite o site - Adicional:  - Animais de Estimação Não Permitido  - Fumadores Não Permitido DETALHES DA PROPRIEDADE Apartamento com 1 quarto na Avenida de Roma  - Descrição da Propriedade na Uniplaces: Olá! Nós sabemos que você está cansado de procurar lugares para ficar, mas antes de chamá-lo um dia, basta demorar alguns minutos para ler isso. Vou explicar o porquê. Com tantas opções, às vezes, procurar o lugar certo pode ser um trabalho árduo. Por outro lado, é o que o leva aqui e não queremos que você perca uma ótima oportunidade. Este apartamento no centro de Lisboa é um ótimo achado. Além do conforto, clima de boas-vindas e aparência elegante, a localização do apartamento é o que garantirá uma estadia agradável e bem providenciada. Então, você vê, a proximidade de lojas, restaurantes, supermercados e diferentes ligações de transporte - sendo a estação de metrô Areeiro - realmente se lança quando se trata de combinar conforto e localização. Tenha em mente que você estará perto de vários sites educacionais, como o Instituto Superior Técnico de Lisboa e o Instituto Superior de Contabilidade e Administração de Lisboa. Em suma, se o que você procura é alojamento em Lisboa, não há necessidade de continuar a procurar, você a encontrou! A sua nova base é composta por um quarto luminoso, uma sala de estar, uma cozinha e um banheiro. Porque esperar Vá em frente!  - Localização: Localizado on Alvalade em Lisbon com uma variedade de opções de refeições, lojas essenciais e atividades para fazer, com fácil acesso aos transportes públicos. 1 quartos em Apartment com 1 casas de banho. Características  - Wi-Fi  - Televisão por cabo  - Toalhas e lençóis  - Microondas  - Máquina de lavar roupa SOBRE A UNIPLACES O Seu Local de Confiança para Encontrar Casa Como uma plataforma online pioneira, a Uniplaces liga indivíduos, sejam estudantes, profissionais ou famílias, a uma variedade de alojamentos para arrendamento. O nosso compromisso vai para além das listagens - verificamos cada propriedade para garantir que cumpre os nossos rigorosos critérios de conforto e conveniência. Escolha a Uniplaces para uma jornada de arrendamento suave, fiável e com uma excelente relação qualidade-preço.",False,good,False,False,57.0,{},{'typology': 'flat'},"{'subtitle': 'Alvalade, Lisboa', 'title': 'Apartamento na praça Alvalade'}",False,False,False,False,{},[],False,False,,
34141280,https://img4.idealista.pt/blur/480_360_mq/0/id.pro.pt.image.master/c6/1b/03/282152620.webp,C0223-08078,16,4,2000.0,"{'price': {'amount': 2000.0, 'currencySuffix': '€/mês'}}",flat,rent,63.0,1,1,São Sebastião da Pedreira,Lisboa,Avenidas Novas,São Sebastião da Pedreira,pt,38.735506,-9.1456429,False,https://www.idealista.pt/imovel/34141280/,"A região do Saldanha é conhecida por ser uma área comercial e empresarial importante, com fácil acesso a transporte público, serviços, lojas, restaurantes e outras comodidades. A Avenida Duque de Ávila é uma avenida principal, bem situada e com bastante movimento, oferecendo uma ótima infraestrutura. Apartamento T1 com 63m2 de área bruta inserido em prédio com dois elevadores e totalmente reabilitado em 2019. Composto por 29m2 de sala e cozinha em open space, equipada com eletrodomésticos encastrados, e uma zona de lavandaria. Dispõe ainda de um quarto com 19m2 e roupeiro embutido.  Além da localização, a mais valia deste apartamento é a sua varanda virada a Sul/Poente com 5,98 m² e o lugar de estacionamento no piso -1. É solicitado a apresentação de demonstrações de capacidade financeira para a sustentação da renda proposta, bem como a prestação de 4 rendas com a celebração do Contrato de Arrendamento, duas das quais a título de caução/garantia. Licença de Utilização - LU nº 255/UT-CML/2021  Não perca esta oportunidade única e marque já a sua visita para conhecer a sua próxima casa!",False,good,False,True,32.0,{},{'typology': 'flat'},"{'subtitle': 'Avenidas Novas, Lisboa', 'title': 'Apartamento'}",False,False,False,False,{},[],False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': False}",
