propertyCode,thumbnail,externalReference,numPhotos,floor,price,priceInfo,propertyType,operation,size,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,change,detailedType,suggestedTexts,hasPlan,has3DTour,has360,hasStaging,savedAd,notes,topNewDevelopment,topPlus,parkingSpace,neighborhood
34027638,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/56/e5/26/277187449.webp,92319 4B,23,4,1400.0,"{'price': {'amount': 1400.0, 'currencySuffix': '€/mês'}}",flat,rent,67.0,2,1,Avenida do Uruguai,Lisboa,Benfica,Avenida do Uruguai,pt,38.753562,-9.1947558,False,https://www.idealista.pt/imovel/34027638/,"Apartamento encantador para arrendamento no coração de Lisboa! Com uma localização central privilegiada, este imóvel oferece a conveniência de estar próximo a transportes públicos, jardins e uma variedade de cafés e restaurantes. Ideal para quem procura viver no centro da cidade sem abdicar do conforto. O apartamento, com uma área bruta de 67 m², dispõe de dois quartos espaçosos, uma sala acolhedora, uma casa de banho moderna e uma varanda perfeita para relaxar ao final do dia. Os armários embutidos oferecem um espaço de arrumação prático e funcional. Situado no 4º andar de um edifício com elevador, o apartamento encontra-se em bom estado e é uma excelente opção para quem deseja ter o seu cantinho na cidade. A classe energética D indica um consumo de energia moderado. Para mais informações ou para agendar uma visita, contacta Fernanda Pereira ou Tiago Ribeiro através do númeroouNão percas esta oportunidade única de viver numa das zonas mais vibrantes de Lisboa!",True,good,False,True,21.0,{},{'typology': 'flat'},"{'subtitle': 'Benfica, Lisboa', 'title': 'Apartamento'}",False,False,False,False,{},[],False,False,,
34027719,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/55/15/b7/277187681.webp,C0389-01265,29,,1950.0,"{'price': {'amount': 1950.0, 'currencySuffix': '€/mês'}}",flat,rent,94.0,1,1,"rua Basílio Teles, 35",Lisboa,Campolide,Praça de Espanha - Sete Rios,pt,38.7378643,-9.1638454,True,https://www.idealista.pt/imovel/34027719/,"Este magnífico apartamento T1, localizado no número 35 da Rua Basílio Teles, insere-se num prédio novo e moderno, ideal para quem procura qualidade de vida e conforto.  O imóvel, com acabamentos de luxo, oferece uma excelente distribuição dos espaços, com uma sala de estar ampla e luminosa, cozinha totalmente equipada com eletrodomésticos da marca SMEG, um quarto espaçoso com roupeiro embutido e uma elegante casa de banho.  A varanda proporciona um excelente espaço para relaxar ao ar livre, com vista para a cidade. Localização: O apartamento encontra-se numa localização privilegiada, rodeado por uma vasta gama de serviços e conveniências. A poucos minutos a pé, poderá encontrar: Supermercados e comércio local, Transportes públicos (incluindo autocarros e estação de metro e comboio), Cafés e restaurantes, oferecendo diversas opções de lazer e alimentação, Escolas e instituições de ensino, Jardins e espaços verdes, perfeitos para passeios ao ar livre. A zona é tranquila, segura e bem servida, tornando-se a escolha ideal para quem procura conforto e praticidade no dia a dia. Condições de Arrendamento: Valor do arrendamento: 1.950€. Condições: 2 rendas + 2 cauções. Não perca a oportunidade de viver num imóvel de luxo numa localização excecional. Marque já a sua visita e descubra tudo o que este apartamento tem para oferecer!",False,good,False,True,21.0,{},{'typology': 'flat'},"{'subtitle': 'Campolide, Lisboa', 'title': 'Apartamento na rua Basílio Teles, 35'}",True,False,False,False,{},[],False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",
34027679,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/c1/09/73/277186811.webp,125501026-151,30,3,1700.0,"{'price': {'amount': 1700.0, 'currencySuffix': '€/mês'}}",flat,rent,115.0,2,2,Alto do Carvalhão,Lisboa,Campolide,Centro,pt,38.7241882,-9.1673323,False,https://www.idealista.pt/imovel/34027679/,"T2 para arrendamento na Rua Alto do Carvalhão, próximo do Liceu Francês e do Centro Comercial das Amoreiras.   Espaçoso apartamento com remodelação recente ao nível cozinha e casas de banho, com muita luz e vistas abertas.   Duas salas interligadas com varanda fechada, dois quartos com roupeiro, cozinha equipada com zona para tratamento de roupas, duas casas de banho completas e amplo hall.   Box individual para um automóvel.   Situado em bairro tranquilo com todo o tipo de comércio e serviços nas imediações, próximo de transportes públicos e excelentes acessibilidades às principais vias rodoviárias da cidade.   Não mobilado.   Disponível a partir de dia 1 de Abril.  *** Licença de Utilização nº 551 de 2511/1985 emitida pela CML *  __________________________   Appartement de 2 chambres à louer dans la Rua Alto do Carvalhão près du Licée Francês et du Shopping Amoreiras.   Appartement spacieux avec des rénovations récentes dans la cuisine et les salles de bains, beaucoup de lumière et des vues dégagées.   Deux salons interconnectés avec balcon fermé, deux chambres avec armoires, cuisine équipée avec coin buanderie, deux salles de bains complètes et un grand couloir.   Box individuel pour une voiture.   Situé dans un quartier calme avec tous les commerces et services à proximité, proche des transports publics et très bien desservi par les principaux axes routiers de la ville.   Non meublé.   Disponible à partir du 1er avril. Licença de Utilização - 325 22/11/1985.",False,good,False,True,15.0,{},{'typology': 'flat'},"{'subtitle': 'Campolide, Lisboa', 'title': 'Apartamento em Alto do Carvalhão'}",False,False,False,False,{},[],False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",
33039441,https://img4.idealista.pt/blur/WEB_LISTING/90/id.pro.pt.image.master/36/eb/7a/229460772.webp,,13,5,950.0,"{'price': {'amount': 950.0, 'currencySuffix': '€/mês'}}",flat,rent,65.0,1,1,Avª Ressano Garcia,Lisboa,Avenidas Novas,Bairro Azul - Parque Eduardo VII,pt,38.736291,-9.1576755,False,https://www.idealista.pt/imovel/33039441/,"Belíssimo apartamento, tipologia T1, remodelado, amplas áreas, com Kitchnette totalmente equipada, junto ao El Corte Inglês, à Fundação Calouste Gulbenkian e à estação de metropolitano. É servido por variado comércio e serviços, cafés, restaurantes e pastelarias. Necessário fiador, dois meses de caução e dois de renda.",False,good,False,True,15.0,{},{'typology': 'flat'},"{'subtitle': 'Avenidas Novas, Lisboa', 'title': 'Apartamento em Avª Ressano Garcia'}",False,False,False,False,{},[],False,False,,
33143998,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/1c/f3/d2/233280293.webp,,26,bj,1375.0,"{'price': {'amount': 1375.0, 'currencySuffix': '€/mês'}}",flat,rent,60.0,2,2,beco do Alegrete,Lisboa,Santa Maria Maior,Mouraria - Castelo,pt,38.7161895,-9.1321627,False,https://www.idealista.pt/imovel/33143998/,"**Apartamento T2 para Arrendamento na Zona Histórica de Lisboa** Descobre este encantador apartamento T2, com 60m² de área bruta, situado no coração da zona histórica de Lisboa. Localizado num edifício típico português totalmente remodelado, este imóvel oferece uma experiência única de viver na capital. Com dois quartos e duas casas de banho completas, o espaço é ideal para quem procura conforto e praticidade. A cozinha em open space está equipada, proporcionando um ambiente acolhedor para as tuas refeições. A localização é um dos grandes trunfos deste apartamento. A apenas 2 minutos a pé da linha verde do metro e a 15 minutos da linha azul, a mobilidade é garantida. Além disso, tens à tua disposição farmácias, supermercados e o Hospital de São José nas proximidades. O apartamento conta ainda com uma zona de lavandaria independente e armários embutidos de três portas, oferecendo excelente arrumação. Este imóvel, classificado com uma classe energética C, é perfeito para quem valoriza a conveniência e o charme de viver numa das áreas mais emblemáticas de Lisboa. As condições de arrendamento são específicas, por isso, prepara os documentos necessários para garantir que não perdes esta oportunidade única de viver na cidade.   Condições de Arrendamento: - Pagamento de 2 meses de renda + 2 meses de caução, a devolver no final do contrato. Documentos necessários: - Identificação de inquilinos + comprovativo de rendimentos em Portugal (último IRS e dois recibos de vencimento). - Identificação de fiadores + comprovativo de rendimentos em Portugal (último IRS e dois recibos de vencimento). LU anterior 1951.  Não percas a chance de chamar este maravilhoso apartamento de lar!",False,good,False,False,23.0,{},{'typology': 'flat'},"{'subtitle': 'Santa Maria Maior, Lisboa', 'title': 'Apartamento no beco do Alegrete'}",False,False,False,False,{},[],False,False,,
34027424,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/a4/d7/fd/277178527.webp,124151169-120,28,5,1500.0,"{'price': {'amount': 1500.0, 'currencySuffix': '€/mês'}}",flat,rent,70.0,2,1,rua Doutor João Couto,Lisboa,Benfica,Fonte Nova -  Calhariz,pt,38.7514826,-9.1908364,False,https://www.idealista.pt/imovel/34027424/,"Este luminoso apartamento T2, totalmente remodelado, encontra-se numa localização privilegiada, mesmo em frente ao Centro Comercial Fonte Nova. Situado no 5º andar de um prédio com dois elevadores, oferece ótimas áreas e um ambiente acolhedor.   A cozinha está totalmente equipada e o apartamento dispõe de caixilharia nova em PVC com vidros duplos, garantindo conforto térmico e acústico.   A zona envolvente conta com uma vasta oferta de transportes públicos, comércio e serviços à porta. A poucos minutos a pé, encontra escolas de vários níveis de ensino, desde creches e escolas primárias até secundárias. Além disso, está a apenas 5 minutos do Metro do Colégio Militar, do Centro Comercial Colombo e do Hospital da Luz.   Não perca esta excelente oportunidade! Marque já a sua visita. JUNTOS POR UMA CASA. A SUA!",False,good,False,True,21.0,{},{'typology': 'flat'},"{'subtitle': 'Benfica, Lisboa', 'title': 'Apartamento na rua Doutor João Couto'}",False,False,False,False,{},[],False,False,,
34026918,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/98/4b/1d/277167818.webp,LX - 2210,34,3,3850.0,"{'price': {'amount': 3850.0, 'currencySuffix': '€/mês'}}",flat,rent,264.0,4,3,avenida António Augusto de Aguiar,Lisboa,Avenidas Novas,São Sebastião da Pedreira,pt,38.7306134,-9.1517896,False,https://www.idealista.pt/imovel/34026918/,"Apresentamos um elegante apartamento T4 situado na prestigiada Avenida António Augusto de Aguiar, uma das principais artérias de Lisboa. Este imóvel destaca-se pelas suas amplas áreas e abundância de luz natural, proporcionando um ambiente acolhedor e sofisticado. Características do Apartamento: Tipologia: T4 Salas: 3 salas espaçosas ideais para diferentes ambientes Área: Dimensões generosas que garantem conforto e funcionalidade Luminosidade: Excelente exposição solar que garante luminosidade natural em todos os espaços Localização Privilegiada: A Avenida António Augusto de Aguiar é reconhecida pela sua centralidade e acessibilidade. Nas proximidades, encontramos diversos pontos de interesse que enriquecem a experiência de viver neste local: Fundação Calouste Gulbenkian: Um dos mais importantes espaços culturais de Lisboa, oferecendo museus, jardins e uma agenda cultural diversificada. Parque Eduardo VII: Extensa área verde perfeita para atividades ao ar livre, caminhadas e momentos de lazer. El Corte Inglés: Renomado centro comercial que disponibiliza uma vasta gama de lojas, restaurantes e serviços. Estações de Metro A estação de São Sebastião (linhas Azul e Vermelha) e a estação do Parque (linha Azul) encontram-se a uma curta distância, facilitando o acesso a toda a cidade. Esta combinação única de conforto, espaço e localização torna este apartamento uma oportunidade imperdível para quem procura qualidade de vida no coração de Lisboa. Marque já a sua visita.",False,good,False,False,15.0,{},{'typology': 'flat'},"{'subtitle': 'Avenidas Novas, Lisboa', 'title': 'Apartamento na avenida António Augusto de Aguiar'}",False,False,False,False,{},[],False,False,,
34026943,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/f8/85/55/277168049.webp,Montrigues - 2023087,10,,900.0,"{'price': {'amount': 900.0, 'currencySuffix': '€/mês'}}",studio,rent,46.0,0,1,Expo Central,Lisboa,Parque das Nações,Expo Central,pt,38.7664963,-9.093209,False,https://www.idealista.pt/imovel/34026943/,"Simpático apartamento, inserido no EMPREENDIMENTO PARQUE DO RIO, junto ao novo espaço verde do Rio Trancão, ao Pingo Doce e ao Colégio Pedro Arrupe e a 2.600m da Gare do Oriente. Apartamento com: Roupeiro. Arrecadação. Cozinha equipada. Jardim privado do condomínio. Porta blindada e vídeo porteiro. Parqueamento para uma viatura. Wc com móvel, espelho e banheira. Pavimento cerâmico e em soalho flutuante. APARTAMENTO DISPONIVEL PARA ARRENDAR NO MAXIMO PARA UM CASAL. CONDIÇÕES DE ARRENDAMENTO. Contrato de arrendamento vinculativo de 12 meses. Pagamento de um mês de renda + dois meses de garantia, a devolver no final do contrato estando o apartamento nas mesmas condições de quando início do contrato. DOCUMENTOS NECESSÁRIOS PARA CONTRATO. Inquilino (s): Identificação + Comprovativo de rendimentos em Portugal. (último IRS ou contrato de trabalho e dois últimos recibos de vencimento). Fiador (es): Identificação + Comprovativo de rendimentos em Portugal. (último IRS ou contrato de trabalho e dois últimos recibos de vencimento). VALOR DE RENDA NÃO NEGOCIÁVEL. LU: 266/ (telefone)  APARTAMENTO DISPONIVEL A PARTIR DE 01.04. 2025, MAS JÁ DISPONIVEL PARA VISITAS. Nota: A informação disponibilizada neste anúncio não dispensa a sua confirmação e pode ser alterada sem aviso prévio. O anúncio não pode ser considerado vinculativo.  Categoria Energética: C  ref: Montrigues - 2023087.",False,good,False,True,20.0,{},"{'typology': 'flat', 'subTypology': 'studio'}","{'subtitle': 'Parque das Nações, Lisboa', 'title': 'T0'}",True,False,False,False,{},[],False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",
34026962,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/a5/a0/9a/277165414.webp,C0448-00750,34,,2500.0,"{'price': {'amount': 2500.0, 'currencySuffix': '€/mês'}}",flat,rent,120.0,4,3,Campo Pequeno,Lisboa,Avenidas Novas,Campo Pequeno,pt,38.737478,-9.1448771,False,https://www.idealista.pt/imovel/34026962/,"Descubra este fantástico T4 recentemente remodelado, situado na Avenida Visconde Valmor, nas Avenidas Novas, localizado numa das zonas mais valorizadas de Lisboa, numa área tranquila e charmosa. O apartamento foi recentemente remodelado, garantindo um ambiente confortável, com uma área útil de 120 m², oferece um espaço amplo e bem distribuído, inserido num quinto andar, com duas frentes e duas varandas, proporciona muita luz natural. A sua cozinha está equipada e inclui frigorífico, congelador, fogão, forno elétrico, máquina de lavar louça, máquina de lavar e secar roupa, micro-ondas e um tanque de roupa, pelas divisões distribuem-se alguns armários embutidos que oferecem bastante espaço para arrumação, possuí ainda uma sala ampla de estar, quatro quartos três casas de banho, incluindo uma suite, em todas as divisões do apartamento existe ar condicionado que garante bastante conforto térmico. No exterior do prédio existe facilidade de vagas de estacionamento exclusivo para moradores nas proximidades. Viver neste apartamento vai proporcionar-lhe muitas vantagens, como fácil acesso a transportes públicos, proximidade a restaurantes, lojas e atrações culturais. A nossa missão é simples! Com uma missão e visão muito clara e simples, de oferecer continuamente uma cultura de serviço de excelência ao cliente, as nossas pessoas são o espelho da nossa marca e da nossa identidade mais profunda. A nossa marca CENTURY 21! A nossa família! Uma família com 21 anos de experiência e conhecimento adquirido no mercado imobiliário, com raízes de norte a sul do país, e além-fronteiras e que pauta todos os dias pela qualidade e superioridade de serviço. - Uma família Irreverente e que procura sempre mais e melhor. - Uma família Perseverante que diariamente faz pontaria para o seu objetivo. - Uma família Experiente e composta pelos melhores profissionais que poderíamos pedir. Uma oportunidade diária de superação e melhoria contínua! Sabemos que o nosso compromisso é o seu voto de Confiança! Cada negócio traça a sua cronologia, a sua história, o seu enredo! Não há pessoas, nem negócios iguais! Mas o nosso compromisso, é que apesar do enredo, o epílogo seja sempre afortunado! Notas: - Se for Consultor imobiliário, este imóvel está disponível para partilha de negócio. Apresente aos seus clientes compradores e agende a sua visita. - Para maior facilidade na identificação deste imóvel refira, por favor, a respetiva referência.",False,good,False,True,21.0,{},{'typology': 'flat'},"{'subtitle': 'Avenidas Novas, Lisboa', 'title': 'Apartamento'}",False,False,False,False,{},[],False,False,,
34026919,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/bf/1a/cf/277164064.webp,124151199-50,25,3,1600.0,"{'price': {'amount': 1600.0, 'currencySuffix': '€/mês'}}",flat,rent,66.0,1,1,avenida da Peregrinação,Lisboa,Parque das Nações,Expo Norte,pt,38.783494,-9.0957025,False,https://www.idealista.pt/imovel/34026919/,"APARTAMENTO T1 PARA ARRENDAMENTO | PARQUE DAS NAÇÕES   Se procura qualidade de vida, conforto e uma localização privilegiada, este elegante apartamento T1 na Expo é a escolha ideal! Situado num prédio moderno de 2005, dispõe de elevador, garagem com 1 lugar de parqueamento e um pátio comum, garantindo comodidade e exclusividade. Com 60m² de área, este apartamento distingue-se pelo seu design contemporâneo, excelente exposição solar, varanda e uma marquise, proporcionando um ambiente luminoso e acolhedor.   CONDIÇÕES DE ARRENDAMENTO: ✔ Arrendado mobilado ✔ Renda: 1.600€/mês ✔ Contrato anual não renovável (com aviso prévio de 90 dias por ambas as partes) ✔ 3 rendas de avanço + 1 caução   DOCUMENTAÇÃO NECESSÁRIA: � Últimos 3 recibos de vencimento � Declaração de IRS do ano anterior � Contrato de trabalho ou declaração da entidade patronal   VIVER NO PARQUE DAS NAÇÕES BENEFICIA DE: ✔ Transportes públicos eficientes (metro, comboio e autocarros) ✔ Proximidade ao Centro Comercial Vasco da Gama e a uma vasta oferta de comércio e serviços ✔ Áreas verdes e espaços de lazer, como o Parque das Nações e a zona ribeirinha ✔ Restaurantes, cafés, ginásios e supermercados a poucos minutos   � Não perca esta oportunidade de viver numa das zonas mais dinâmicas e valorizadas de Lisboa! � Contacte-nos e agende a sua visita!",False,good,False,True,24.0,{},{'typology': 'flat'},"{'subtitle': 'Parque das Nações, Lisboa', 'title': 'Apartamento na avenida da Peregrinação'}",False,False,False,False,{},[],False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",
34026904,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/51/ba/bb/277164326.webp,122911278-303,16,4,1950.0,"{'price': {'amount': 1950.0, 'currencySuffix': '€/mês'}}",flat,rent,56.0,1,1,rua Convento da Encarnação,Lisboa,Arroios,Pena,pt,38.7144159,-9.1392346,False,https://www.idealista.pt/imovel/34026904/," Localizado num edifício de charme e totalmente Novo, com uma vista deslumbrante sobre a cidade de Lisboa, este magnífico apartamento oferece uma combinação perfeita de luxo, elegância e comodidade. Situado num edifício reconstruído com luxo e detalhe, este imóvel proporciona tranquilidade e conforto aos seus residentes.   Situada numa zona muito central da nossa cidade de Lisboa, a escassos 5 minutos da estação de metro do Rossio, mas ao mesmo tempo numa rua muito tranquila e sossegada este apartamento é ideal para que procure estar no centro da cidade, numa casa nova e com requinte, muita luz e vistas deslumbrantes.   A sala de estar é em Open Space, estando a cozinha totalmente equipada e com bastante arrumação. Todo o piso da casa é em tábua corrida, de carvalho, e todos os detalhes da casa denotam qualidade e cuidado não só com os materiais utilizados mas também com a sua aplicação.     Temos 2 frentes de luz, sendo que do lado do quarto temos uma varanda muito privada e tranquila onde poderá tomar o seu pequeno almoço ou simplesmente relaxar e ler um livro.     O prédio, com elevador, está novo e todos os materiais e detalhes são de excelente qualidade denotando-se o cuidado que houve em manter parte da traça antiga de Lisboa combinada com a modernidade de materiais nobres e uma excelente iluminação.   Este exclusivo apartamento oferece não apenas uma residência, mas um estilo de vida sofisticado e confortável no coração de Lisboa. Não perca a oportunidade de fazer deste imóvel o seu próximo lar. Requisitos pedidos 2 rendas de caução- 1 renda de adiantamento- Fiador    Licença de Utilização - 124.",False,good,False,True,35.0,{},{'typology': 'flat'},"{'subtitle': 'Arroios, Lisboa', 'title': 'Apartamento na rua Convento da Encarnação'}",False,False,False,False,{},[],False,False,,
34026921,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/15/ae/c4/277164331.webp,122911278-302,16,3,3500.0,"{'price': {'amount': 3500.0, 'currencySuffix': '€/mês'}}",flat,rent,80.0,2,3,praça dos Restauradores,Lisboa,Santa Maria Maior,Rossio - Martim Moniz,pt,38.7161629,-9.1400561,False,https://www.idealista.pt/imovel/34026921/,"Localizado na prestigiada Praça dos Restauradores, este magnífico apartamento oferece uma combinação perfeita de luxo, elegância e comodidade. Situado num edifício de luxo, O Boulevard Lisbon Apartments, com segurança 24 horas, este imóvel proporciona tranquilidade e conforto aos seus residentes. Ao entrar no apartamento, será recebidos por uma atmosfera de requinte e sofisticação. A sala de estar, cuidadosamente decorada, convida ao relaxamento e ao convívio, proporcionando um ambiente acolhedor para receber familiares e amigos. A decoração, de bom gosto e refinada, complementa perfeitamente a arquitetura contemporânea do espaço. A cozinha, totalmente equipada com os mais modernos eletrodomésticos, é um convite à culinária, permitindo-lhe preparar refeições gourmet com facilidade e conforto. A área de jantar adjacente oferece um espaço elegante para desfrutar de refeições em família. Os dois quartos, ambos suítes, proporcionam o máximo de privacidade e conforto. Cada suíte é um refúgio de tranquilidade, com uma combinação de cores suaves, mobiliário requintado e uma atmosfera relaxante. As casas de banho, revestidas com materiais de alta qualidade, oferecem um toque de luxo adicional. Além disso, o apartamento está totalmente mobiliado, garantindo uma mudança sem complicações. Cada detalhe foi cuidadosamente pensado para proporcionar uma experiência de vida verdadeiramente premium. Este exclusivo apartamento na Praça dos Restauradores oferece não apenas uma residência, mas um estilo de vida sofisticado e confortável no coração de Lisboa. Não perca a oportunidade de fazer deste imóvel o seu próximo lar. Requisitos pedidos 2 rendas de caução- 1 renda de adiantamento- Fiador  Licença de Utilização - n. ° 115/OD-CML/2017.",False,good,False,True,44.0,{},{'typology': 'flat'},"{'subtitle': 'Santa Maria Maior, Lisboa', 'title': 'Apartamento na praça dos Restauradores'}",True,False,False,False,{},[],False,False,,
34026864,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/f0/c5/9e/277162088.webp,,15,5,1061.0,"{'price': {'amount': 1061.0, 'currencySuffix': '€/mês'}}",flat,rent,43.0,1,1,avenida Duque de Ávila s/n,Lisboa,Avenidas Novas,São Sebastião da Pedreira,pt,38.7350856,-9.1461072,True,https://www.idealista.pt/imovel/34026864/,"Integrado num edifício de apartamentos de grande prestígio, num dos melhores locais de Lisboa, o apartamento T1 com 43 m2 está localizado no 5º andar. Encontra-se completamente mobilado, incluindo todos os utensílios necessários para o dia a dia: roupas de cama toalhas, loiça, talheres, televisão, ar condicionado e botão de emergência à portaria. O edifício tem segurança durante 24 horas. Possui nas áreas comuns uma sala de espera, sala de convívio e lavandaria. Localização privilegiada com todo o tipo de comércio, restauração, transportes, bicicletas e ciclovia. Despesas não incluídas. O inquilino deverá fazer contrato para luz e água. Condições de arrendamento: 2 rendas antecipadas + 2 meses de caução + fiador (OBRIGATÓRIO) Duração mínima do contrato: 1 ano.",False,good,False,True,25.0,{},{'typology': 'flat'},"{'subtitle': 'Avenidas Novas, Lisboa', 'title': 'Apartamento na avenida Duque de Ávila s/n'}",True,False,False,False,{},[],False,False,,
34026812,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/e9/e9/cd/277161213.webp,KWPT-012675,11,,1300.0,"{'price': {'amount': 1300.0, 'currencySuffix': '€/mês'}}",flat,rent,82.0,2,1,Centro,Lisboa,Belém,Centro,pt,38.6977477,-9.1913265,False,https://www.idealista.pt/imovel/34026812/,"Disponível para arrendamento, este apartamento T2 localizado na Junqueira oferece conforto e bem-estar. Com uma área bem distribuída, o imóvel conta com dois quartos amplos, uma cozinha equipada e uma sala de estar iluminada e confortável. Além disso, o apartamento inclui estacionamento para um carro pequeno, garantindo comodidade e segurança para o seu automóvel. A localização é excelente, com fácil acesso a transportes públicos, comércio local e áreas de lazer. Não perca a oportunidade de viver num dos bairros mais agradáveis da cidade! Para mais informações e agendar uma visita, entre em contato. Licença de utilização: 172.",False,good,False,,16.0,{},{'typology': 'flat'},"{'subtitle': 'Belém, Lisboa', 'title': 'Apartamento'}",False,False,False,False,{},[],False,False,,
34026755,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/96/b8/75/277158755.webp,,11,6,2400.0,"{'price': {'amount': 2400.0, 'currencySuffix': '€/mês'}}",flat,rent,54.0,1,1,Av. da Liberdade - Marquês de Pombal,Lisboa,Santo António,Av. da Liberdade - Marquês de Pombal,pt,38.7204406,-9.1493491,False,https://www.idealista.pt/imovel/34026755/,"T1 luminoso para arrendamento na zona do Rato / Amoreiras, no coração de Lisboa. Situado no 6º andar de um edifício residencial contemporâneo, oferece conforto e qualidade, com ampla luminosidade natural, ar condicionado, janelas com corte térmico e acústico, armários feitos à medida e arrecadação. A propriedade inclui portaria com receção, elevador e vaga de estacionamento privativo. Localização privilegiada, com fácil acesso ao metro, vias principais, restaurantes, escolas internacionais e comércio. Não perca esta oportunidade única.",False,good,False,True,44.0,{},{'typology': 'flat'},"{'subtitle': 'Santo António, Lisboa', 'title': 'Apartamento'}",False,False,False,False,{},[],False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",
34026749,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/78/36/b1/277158325.webp,,10,5,2300.0,"{'price': {'amount': 2300.0, 'currencySuffix': '€/mês'}}",flat,rent,54.0,1,1,Av. da Liberdade - Marquês de Pombal,Lisboa,Santo António,Av. da Liberdade - Marquês de Pombal,pt,38.7220693,-9.1510913,False,https://www.idealista.pt/imovel/34026749/,"T1 luminoso para arrendamento na zona do Rato / Amoreiras, no coração de Lisboa. Situado no 5º andar de um edifício residencial contemporâneo, oferece conforto e qualidade, com ampla luminosidade natural, ar condicionado, janelas com corte térmico e acústico, armários feitos à medida e arrecadação. A propriedade inclui portaria com receção, elevador e vaga de estacionamento privativo. Localização privilegiada, com fácil acesso ao metro, vias principais, restaurantes, escolas internacionais e comércio. Não perca esta oportunidade única.",False,good,False,True,43.0,{},{'typology': 'flat'},"{'subtitle': 'Santo António, Lisboa', 'title': 'Apartamento'}",False,False,False,False,{},[],False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",
34026645,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/3e/63/38/277155612.webp,,11,4,2200.0,"{'price': {'amount': 2200.0, 'currencySuffix': '€/mês'}}",flat,rent,54.0,1,1,Av. da Liberdade - Marquês de Pombal,Lisboa,Santo António,Av. da Liberdade - Marquês de Pombal,pt,38.7220808,-9.1490043,False,https://www.idealista.pt/imovel/34026645/,"T1 luminoso para arrendamento na zona do Rato / Amoreiras, no coração de Lisboa. Situado no 4º andar de um edifício residencial contemporâneo, oferece conforto e qualidade, com ampla luminosidade natural, ar condicionado, janelas com corte térmico e acústico, armários feitos à medida e arrecadação. A propriedade inclui portaria com receção, elevador e vaga de estacionamento privativo. Localização privilegiada, com fácil acesso ao metro, vias principais, restaurantes, escolas internacionais e comércio. Não perca esta oportunidade única.",False,good,False,True,41.0,{},{'typology': 'flat'},"{'subtitle': 'Santo António, Lisboa', 'title': 'Apartamento'}",False,False,False,False,{},[],False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",
34026629,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/ba/43/1e/277154662.webp,,17,1,3400.0,"{'price': {'amount': 3400.0, 'currencySuffix': '€/mês'}}",flat,rent,95.0,2,1,Av. da Liberdade - Marquês de Pombal,Lisboa,Santo António,Av. da Liberdade - Marquês de Pombal,pt,38.7231956,-9.1485309,False,https://www.idealista.pt/imovel/34026629/,"T2 espaçoso na Rua Alexandre Herculano, na prestigiada zona do Rato, no coração de Lisboa. Este apartamento moderno situado no 1º andar, oferece conforto com ampla luminosidade natural, ar condicionado, janelas com corte térmico e acústico, armários feitos à medida e arrecadação. Dispõe de duas quartos, uma grande sala e uma vasta terraço. O edifício inclui portaria, elevador e vaga de estacionamento privativo. Localização privilegiada perto do metro, vias principais, restaurantes e comércio.",False,good,False,True,36.0,{},{'typology': 'flat'},"{'subtitle': 'Santo António, Lisboa', 'title': 'Apartamento'}",False,False,False,False,{},[],False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",
